#{"t_start": 1777875437.321235, "env_id": "None"}
r,l,t
-164.14037,30,106.135751
-159.28859,63,106.17877
-569.151,60,106.214789
-191.0059,45,106.248317
-151.54187,39,106.28434
-186.9409,28,106.315917
-169.18523,60,106.358965
-178.02063,52,106.41303
-149.7371,33,106.41303
-182.89857,31,106.444061
-150.8367,27,106.478074
-175.4866,55,106.520234
-133.79422,37,106.553745
-160.92332,45,106.586834
-156.59123,25,106.626858
-172.41226,45,106.666888
-139.70038,31,106.666888
-226.51346,30,113.431891
-154.54726,35,113.468425
-199.77328,57,113.504941
-233.6298,59,113.540955
-163.04883,40,113.574967
-161.93839,24,113.616481
-151.71962,48,113.650521
-134.19043,39,113.68443
-143.13097,65,113.728073
-129.52148,53,113.777554
-168.7455,38,113.815715
-168.7013,47,113.857749
-120.90703,60,113.857749
-189.35863,51,113.9023
-130.0679,70,113.93636
-140.37369,46,113.976382
-149.85452,40,114.018554
-153.41524,34,114.073974
-190.8793,47,114.113478
-151.22266,31,114.14751
-180.02881,45,114.178028
-140.28241,36,114.21328
-144.51517,43,114.266104
-127.77384,42,114.299876
-152.6139,62,114.337217
-116.958145,33,114.365818
-1869.9164,204,114.412635
-133.29422,27,114.447841
-148.76315,60,114.486512
-152.60704,60,114.525981
-198.70326,64,114.525981
-154.65282,32,114.568672
-140.3079,39,114.607492
-173.36034,33,114.607492
-153.7648,35,114.702664
-149.95964,38,114.734274
-138.01503,52,114.770499
-161.9398,47,114.799269
-172.52107,58,114.827309
-164.525,39,114.856961
-153.86537,56,114.903882
-168.53181,60,114.936143
-125.78201,29,114.969762
-136.2496,42,115.002903
-149.90237,37,115.036688
-162.61581,36,115.063304
-143.22534,47,115.099095
-152.06438,41,115.148167
-154.84764,40,115.178207
-165.0979,80,115.214744
-177.85742,44,115.24979
-152.38693,41,115.289806
-120.5337,60,115.340348
-166.29932,51,115.377203
-184.1486,61,115.414724
-141.75461,43,115.453258
-175.6763,47,115.486772
-184.0089,37,115.516516
-148.00005,42,115.544542
-141.13708,36,115.582061
-161.7706,44,115.639641
-134.51909,42,115.674996
-145.83414,36,115.714298
-130.47156,43,115.749333
-185.16736,67,115.794385
-142.37096,61,115.827416
-172.65433,52,115.858927
-202.99786,37,115.90396
-144.72949,39,115.950991
-193.45374,45,115.995532
-134.76433,86,116.028044
-148.59299,38,116.075077
-132.872,53,116.106106
-138.26186,43,116.137044
-169.6881,50,116.182567
-161.93118,27,116.217592
-137.16582,28,116.265111
-153.00066,34,116.304175
-109.37906,69,116.342189
-168.05702,71,116.382807
-156.12335,59,116.431
-128.45467,72,116.466377
-162.44887,50,116.498899
-222.62543,49,116.531415
-147.95847,32,116.576472
-167.13795,36,116.576472
-211.31482,45,116.606491
-215.70686,39,116.653125
-148.09064,39,116.699677
-133.81558,42,116.731631
-161.37738,41,116.762145
-160.8927,35,116.795725
-155.1533,41,116.834746
-191.50989,47,116.868782
-136.88982,34,116.901821
-178.57747,63,116.939406
-148.7321,35,116.984463
-145.6477,33,117.032512
-171.90201,55,117.067538
-185.79251,54,117.067538
-237.49002,53,117.102733
-128.06894,49,117.134614
-140.22452,41,117.168839
-172.88948,49,117.197443
-168.00299,31,117.256999
-195.84195,29,117.256999
-126.92445,49,117.291327
-143.47644,34,117.323967
-177.18796,33,117.364142
-173.8754,40,117.399474
-161.66852,26,117.444691
-139.3502,49,117.482357
-186.11995,33,117.514539
-151.11668,36,117.55642
-133.99539,31,117.585452
-182.77266,40,117.618461
-205.93211,67,117.656513
-177.51021,19,117.700571
-160.17592,48,117.735118
-153.274,38,117.762119
-173.65594,28,117.79371
-133.4185,38,117.82424
-173.06497,45,117.860356
-160.44,35,117.898394
-157.20805,48,117.938403
-160.08904,40,117.977407
-148.77286,38,118.008939
-171.25995,46,118.04847
-147.42014,43,118.085085
-143.08105,46,118.113084
-114.8314,44,118.146605
-128.6574,41,118.198114
-136.31215,32,118.198114
-223.48401,42,118.241768
-137.96274,62,118.276443
-113.212715,41,118.307471
-164.43668,35,118.343512
-140.97195,44,118.376085
-167.61446,43,118.434374
-140.21222,62,118.434374
-155.88857,56,118.477177
-203.12225,44,118.510942
-175.00706,53,118.548973
-175.79836,45,118.58855
-124.36409,57,118.620584
-163.0568,34,118.656134
-189.43529,56,118.689097
-152.72353,38,118.719903
-162.289,37,118.76778
-154.14365,39,118.802243
-138.71678,37,118.835777
-143.80316,39,118.888881
-127.87819,50,118.924893
-148.156,60,118.957926
-172.52272,55,118.991364
-196.30878,62,119.023878
-164.45251,52,119.070407
-123.31269,48,119.070907
-186.05582,37,119.119918
-180.78117,56,119.119918
-141.30037,38,119.162947
-146.3674,44,119.19596
-193.62268,44,119.233976
-128.57568,36,119.264677
-179.85071,37,119.296196
-178.16551,57,119.336245
-179.30783,40,119.375788
-139.29364,45,119.411311
-162.73746,36,119.461778
-157.73431,54,119.498801
-140.1244,36,119.52783
-220.39609,58,119.556845
-149.74574,50,119.590894
-154.68762,39,119.625418
-186.41682,62,119.664949
-161.08182,40,119.664949
-135.50224,36,119.715193
-289.44778,53,119.75123
-139.85577,35,119.784772
-143.4065,39,119.785272
-154.3366,47,119.817827
-172.72395,56,119.861357
-164.07288,44,119.894399
-162.62204,58,119.947929
-130.62068,29,119.947929
-150.12128,47,119.990451
-163.4238,42,120.027973
-208.14122,47,120.062505
-172.40807,52,120.099052
-143.65633,27,120.135556
-144.34406,28,120.165581
-176.01994,54,120.208123
-156.93219,27,120.242748
-163.08698,40,120.281256
-118.564,66,120.317777
-139.90935,34,120.353807
-130.64737,32,120.390316
-121.22708,43,120.43336
-154.73294,38,120.46902
-179.19202,30,120.501097
-166.00507,41,120.537223
-134.29453,81,120.587706
-155.87912,48,120.625244
-168.79413,58,120.667761
-139.34511,40,120.667761
-186.05615,47,120.715425
-190.63876,55,120.755464
-185.77838,70,120.755965
-139.18709,48,120.78655
-137.00693,39,120.831888
-138.8375,34,120.863911
-127.31789,53,120.909454
-183.37482,42,120.909454
-152.43436,27,120.942462
-123.356094,39,120.979007
-151.48721,31,121.029049
-175.29074,42,121.061568
-179.03548,34,121.090539
-157.89786,59,121.122203
-119.24243,34,121.158734
-135.32976,47,121.158734
-147.62921,36,121.203795
-146.59033,69,121.203795
-151.80765,34,121.255841
-143.78377,39,121.301867
-169.62158,43,121.33792
-141.76642,44,121.373471
-165.12346,53,121.409572
-141.31348,60,121.450137
-134.68932,48,121.482862
-153.86182,35,121.515435
-129.92792,41,121.572497
-183.90303,71,121.572497
-175.89288,30,121.612062
-148.78778,47,121.640772
-170.4184,43,121.673823
-139.11171,42,121.712778
-113.91294,61,121.751861
-139.72778,48,121.782622
-145.82722,31,121.815319
-165.39725,27,121.849555
-150.67761,38,121.880452
-179.98006,28,121.928029
-131.67995,44,121.971526
-186.8815,55,122.002943
-219.53189,62,122.044494
-187.6596,33,122.074491
-164.93478,39,122.110001
-157.27594,29,122.145936
-161.1015,57,122.182969
-163.22751,58,122.216004
-181.21594,38,122.255524
-163.30905,32,122.289528
-167.26906,35,122.332933
-181.2459,33,122.380955
-147.40895,53,122.416999
-179.29324,23,122.416999
-124.72418,66,122.452526
-129.59798,42,122.482412
-161.96593,54,122.52192
-174.4068,38,122.557924
-126.339165,32,122.613446
-138.2187,44,122.613446
-154.19077,33,122.645444
-171.41643,28,122.688463
-180.9117,49,122.725525
-131.24051,45,122.757544
-200.32443,53,122.799068
-160.53436,41,122.848254
-156.06398,58,122.88629
-165.04446,44,122.88629
-144.95753,28,122.919795
-145.19327,47,122.953304
-129.3322,30,122.992304
-173.76506,47,123.030312
-153.17563,59,123.068844
-166.53262,39,123.129394
-182.35309,46,123.167408
-146.95401,42,123.208942
-197.36166,57,123.247447
-122.03064,66,123.287966
-194.9105,66,123.32247
-175.05876,53,123.364995
-138.72043,56,123.412025
-162.96864,37,123.445542
-169.93585,44,123.482436
-169.85703,35,123.514437
-122.13936,38,123.55044
-182.56232,29,123.581456
-143.4524,39,123.615957
-140.39241,32,123.662966
-167.04831,25,123.663466
-135.35759,41,123.693992
-148.75479,48,123.746008
-154.70537,31,123.778533
-135.4547,41,123.814056
-187.90778,49,123.85258
-153.57008,35,123.886595
-149.83197,66,123.927112
-149.28845,45,123.96394
-166.40698,33,124.004447
-117.22088,53,124.03696
-159.84645,30,124.070318
-161.57277,23,124.115378
-130.37292,47,124.148134
-166.14172,39,124.201028
-159.66185,30,124.231839
-135.8243,53,124.265608
-142.00165,59,124.299657
-188.19748,39,124.335204
-175.78986,49,124.375244
-152.82312,45,124.422828
-163.2911,51,124.454013
-211.91446,41,124.496109
-124.80363,38,124.524637
-193.12231,35,124.556236
-177.14381,41,124.602562
-168.40611,61,124.633226
-210.18294,63,124.672662
-142.20837,44,124.709092
-149.20874,33,124.743971
-126.272415,40,124.778641
-130.85463,49,124.810629
-158.51195,47,124.849982
-158.97498,36,124.886587
-167.11479,35,124.9213
-136.1329,25,124.96001
-158.90422,28,124.993828
-197.48293,46,125.02859
-207.34077,44,125.064347
-154.16254,40,125.064347
-169.80736,27,125.103958
-167.46255,39,125.147851
-161.4117,27,125.189085
-168.96823,31,125.224299
-187.51208,31,125.254153
-153.71637,41,125.290176
-161.09737,55,125.332264
-129.25787,30,125.366899
-155.1765,76,125.398256
-193.09332,47,125.437259
-133.4483,30,125.49918
-161.24783,42,125.529464
-147.74617,50,125.557536
-149.17159,50,125.589065
-135.24295,39,125.626606
-186.62387,60,125.662188
-175.67102,47,125.700511
-148.1851,44,125.735536
-155.03604,28,125.771038
-128.6842,44,125.825571
-169.87259,41,125.825571
-180.98564,47,125.868086
-171.33833,30,125.900092
-181.80597,66,125.938604
-172.86932,57,125.977618
-145.39644,69,126.026764
-142.57115,45,126.05929
-142.88443,47,126.091944
-128.76883,41,126.129479
-136.92636,77,126.163578
-177.84143,58,126.216247
-138.82602,53,126.255275
-142.46797,35,133.415605
-149.97227,30,133.415605
-148.19168,64,133.452657
-127.50401,40,133.452657
-138.18578,42,133.489831
-139.92159,43,133.533856
-205.7508,47,133.593907
-124.834915,35,133.593907
-132.35507,38,133.63094
-128.67194,38,133.669006
-211.07632,48,133.703038
-166.93132,50,133.738048
-144.81021,46,133.786612
-158.04166,31,133.824292
-141.57199,36,133.860331
-104.48709,83,133.909361
-128.69113,43,133.941882
-138.6221,42,133.972908
-150.74701,55,134.01094
-134.07979,33,134.04545
-139.62434,49,134.104552
-119.76967,72,134.144079
-129.84027,37,134.177226
-158.71774,38,134.208355
-142.18712,58,134.242601
-122.51791,58,134.287852
-131.78297,35,134.325383
-125.06026,66,134.369425
-146.98169,27,134.411453
-142.66444,48,134.4475
-164.57642,83,134.513049
-138.81204,56,134.546353
-168.13452,55,134.586865
-138.11314,33,134.628891
-133.70561,80,134.677907
-151.46326,30,134.710933
-139.5429,41,134.752435
-128.26387,33,134.784967
-157.15889,67,134.827993
-139.56978,45,134.866023
-144.16154,29,134.914533
-125.522095,33,134.953229
-137.03865,37,135.003863
-164.97539,62,135.003863
-115.811195,49,135.052934
-131.62126,43,135.085459
-133.71016,76,135.127514
-120.3949,43,135.17154
-138.59305,52,135.207605
-149.77419,65,135.239613
-132.54262,47,135.280313
-115.70396,52,135.318335
-135.85684,44,135.35938
-136.96092,62,135.416452
-161.65135,54,135.463763
-113.308464,66,135.496302
-121.72636,44,135.531328
-171.89972,40,135.570863
-110.48716,65,135.607885
-169.60681,66,135.644388
-116.126434,55,135.680899
-130.70103,31,135.7279
-159.91054,50,135.789947
-146.16475,42,135.826163
-101.89912,54,135.869182
-127.3038,37,135.904211
-122.78206,70,135.940728
-127.63648,55,135.979251
-164.36272,72,136.033775
-148.03363,40,136.070802
-177.99731,22,136.103309
-134.21841,41,136.135818
-137.6224,34,136.172843
-185.27725,42,136.21185
-147.09645,39,136.270367
-146.39131,26,136.30612
-137.82256,41,136.339638
-154.64694,69,136.37714
-215.00772,61,136.431762
-607.1302,177,136.471138
-127.8234,67,136.506155
-140.50386,41,136.537388
-111.36661,74,136.56899
-134.0225,46,136.610036
-158.62221,47,136.649248
-145.82295,37,136.686044
-222.73691,64,136.720421
-119.08375,34,136.751444
-137.93474,33,136.806836
-135.87172,58,136.848136
-146.73985,32,136.848136
-155.43642,47,136.875741
-121.081116,57,136.906853
-172.10066,67,136.947499
-155.76343,36,137.002931
-134.88812,63,137.038646
-101.20641,70,137.073758
-141.8151,41,137.103008
-137.86948,43,137.137535
-122.727196,43,137.168928
-118.66151,52,137.210093
-193.66708,52,137.250661
-132.31612,36,137.297487
-134.86038,35,137.348053
-169.20183,50,137.382562
-137.49365,51,137.422591
-151.01817,57,137.465112
-124.89928,71,137.465613
-136.65382,80,137.514337
-169.43423,30,137.550363
-304.28696,66,137.590909
-108.81795,45,137.62899
-118.02033,48,137.681571
-125.39431,33,137.681571
-184.49261,57,137.730856
-148.62598,81,137.730856
-169.31657,65,137.762379
-131.32455,38,137.7989
-162.17044,51,137.83091
-144.93001,44,137.875924
-147.58646,34,137.906937
-142.20222,37,137.952355
-134.5013,49,137.98587
-132.22981,40,138.018905
-136.25745,36,138.060936
-135.0633,49,138.060936
-145.6716,47,138.098959
-131.94542,37,138.133941
-143.48674,42,138.169979
-131.82999,33,138.210508
-140.19592,32,138.248535
-123.25086,45,138.277544
-169.63496,43,138.311098
-131.96265,39,138.34262
-135.13663,36,138.38532
-182.04617,42,138.429487
-128.23602,45,138.476279
-115.406944,40,138.509331
-143.74918,35,138.542854
-151.11882,73,138.580389
-127.879875,52,138.619905
-117.735794,61,138.662404
-169.74866,36,138.662404
-136.86133,46,138.691937
-150.25314,30,138.734461
-124.339874,40,138.774983
-129.22464,38,138.816586
-142.2992,36,138.862614
-137.64763,45,138.911147
-122.93798,50,138.911147
-123.997955,31,138.950722
-124.53061,45,138.950722
-143.63417,68,138.984248
-109.25795,48,139.025297
-143.23955,35,139.059361
-156.74794,29,139.111393
-248.38777,47,139.152923
-147.8014,39,139.182927
-152.33496,39,139.213439
-149.25964,50,139.252948
-135.10521,58,139.295977
-112.299736,47,139.328987
-134.44838,34,139.374015
-186.83215,36,139.407533
-102.1458,69,139.443564
-147.37868,61,139.488079
-141.11157,34,139.51759
-147.49683,34,139.55512
-144.5629,45,139.55512
-138.24532,54,139.581638
-131.87804,40,139.628767
-118.85014,48,139.672821
-116.223206,48,139.709771
-150.12279,50,139.757302
-118.41288,51,139.787929
-125.33205,48,139.820933
-117.368965,68,139.878964
-142.87038,35,139.878964
-122.67037,56,139.915478
-137.56099,74,139.946978
-130.68803,47,139.979562
-148.244,29,140.010086
-134.60947,38,140.053113
-137.28888,27,140.104587
-166.3131,33,140.138643
-119.41,74,140.190652
-166.21935,48,140.22336
-136.6337,55,140.25363
-149.13966,46,140.304202
-142.81572,57,140.304202
-152.11328,33,140.342469
-173.11797,27,140.397743
-125.79989,82,140.397743
-132.40033,47,140.430507
-143.90132,28,140.471998
-146.96803,38,140.509869
-144.73413,57,140.545989
-135.11147,30,140.579086
-121.14212,47,140.614037
-136.29489,69,140.655169
-154.26193,31,140.703838
-149.36827,24,140.744014
-132.88852,56,140.778645
-126.7107,34,140.82004
-144.69696,50,140.82004
-126.23619,38,140.862056
-123.504364,75,140.905066
-131.10074,40,140.94075
-199.89494,30,140.973754
-134.91193,36,141.024253
-201.2442,45,141.069408
-198.11409,51,141.101432
-125.14343,39,141.135796
-154.54886,61,141.181382
-110.59398,61,141.224423
-123.61987,57,141.271942
-133.77847,44,141.271942
-187.65042,37,141.31312
-122.743065,62,141.31312
-190.55438,42,141.356169
-133.40695,29,141.39654
-158.07434,48,141.433567
-125.94921,35,141.488606
-144.35004,40,141.521277
-184.18822,45,141.565933
-107.60632,62,141.565933
-151.505,33,141.605473
-125.96008,44,141.637976
-133.73218,43,141.680996
-118.35472,70,141.723511
-153.10118,35,141.768155
-138.30226,35,141.768155
-159.27403,32,141.805683
-157.1806,48,141.864254
-183.92133,69,141.905264
-138.20865,29,141.905264
-112.599266,72,141.939288
-136.53876,37,141.975489
-135.94936,61,142.018964
-132.99435,45,142.051737
-139.19492,61,142.088273
-179.0805,29,142.123898
-140.70547,37,142.154918
-172.41245,37,142.21745
-125.44014,33,142.246114
-161.06921,62,142.281158
-165.5005,66,142.314511
-190.57474,40,142.352051
-138.06607,64,142.398124
-152.30815,55,142.430222
-142.49109,30,142.468475
-151.87834,42,142.512023
-140.67445,36,142.541049
-139.6128,37,142.57562
-137.60173,97,142.605144
-159.9451,50,142.658798
-137.87802,40,142.697087
-124.66477,51,142.733224
-155.75781,35,142.769248
-151.64423,39,142.800697
-128.70697,44,142.835732
-130.09392,49,142.880262
-144.3157,74,142.913271
-173.24551,38,142.944296
-137.1204,28,142.981311
-145.48132,32,143.01684
-142.35115,59,143.069859
-179.99648,50,143.109399
-154.72507,64,143.143404
-145.65562,40,143.177431
-142.48453,34,143.209442
-157.94911,55,143.255445
-162.75015,61,143.28646
-115.714516,47,143.318976
-135.98715,32,143.360496
-113.75896,41,143.399105
-130.41623,39,143.439114
-136.64977,37,143.470138
-155.04431,34,143.51589
-147.07243,34,143.551017
-158.24641,37,143.585564
-153.47523,58,143.62111
-145.9735,28,143.657793
-164.78574,34,143.692654
-181.3217,51,143.728844
-146.40129,59,143.774257
-129.3375,42,143.80482
-131.83904,31,143.843872
-246.52866,31,143.883931
-125.34537,47,143.919984
-174.12868,56,143.953812
-140.70592,72,143.995033
-124.473206,50,144.030044
-139.60684,42,144.066058
-192.9813,44,144.109599
-133.84656,56,144.14511
-125.84146,47,144.179146
-120.18945,56,144.228231
-130.02896,44,144.261252
-133.75145,56,144.292279
-136.99704,52,144.336837
-136.00589,44,144.387268
-170.4212,66,144.430172
-176.49487,51,144.430172
-152.2732,35,144.464687
-141.57053,41,144.512271
-126.639175,47,144.549781
-142.18677,77,144.585289
-130.31355,38,144.63432
-147.32431,40,144.674855
-153.39249,47,144.714011
-242.38426,68,144.747016
-149.4182,34,144.783021
-131.45555,57,144.813904
-234.7209,28,144.851431
-120.006615,52,144.882941
-136.17007,48,144.915979
-130.85687,39,144.976073
-126.20693,30,145.014099
-137.86041,49,145.053107
-124.32442,44,145.08665
-146.18842,61,145.11616
-123.607346,43,145.147681
-143.43054,55,145.181194
-216.9798,47,145.210437
-120.766884,42,145.268564
-126.13042,38,145.30457
-197.80647,44,145.338583
-153.16948,33,145.368587
-200.80412,59,145.399639
-123.12681,40,145.437658
-121.89311,48,145.473275
-126.8631,77,145.536801
-144.46796,31,145.570841
-123.139854,43,145.609379
-144.04927,48,145.645965
-135.67653,51,145.679991
-137.2825,44,145.718045
-173.40857,57,145.718546
-149.71806,33,145.788544
-120.932846,38,145.818057
-99.03036,100,145.857065
-144.96884,39,145.885568
-105.60036,59,145.918503
-205.4808,67,145.969008
-135.02325,60,145.969008
-135.29488,55,153.077687
-125.77645,41,153.131733
-134.2595,42,153.17303
-114.76219,52,153.211538
-110.4402,53,153.245051
-161.40509,39,153.275078
-114.137375,64,153.340038
-126.27204,46,153.376613
-186.95471,91,153.412176
-146.1973,49,153.468807
-158.04317,88,153.469311
-122.95414,58,153.510826
-132.12616,61,153.547334
-165.91986,35,153.576349
-136.47415,33,153.62685
-168.95395,97,153.666353
-133.77676,31,153.700798
-119.69875,42,153.752311
-105.77084,83,153.785018
-119.13064,82,153.821036
-143.26718,29,153.89019
-95.27983,76,153.932706
-123.18112,58,153.969484
-159.6803,101,154.005485
-128.3916,65,154.040056
-148.76341,46,154.075077
-122.61113,75,154.075577
-123.948044,37,154.143051
-128.13654,81,154.184254
-124.34307,48,154.224859
-147.20367,62,154.260661
-124.21411,57,154.297784
-175.4144,52,154.359549
-122.88335,80,154.395622
-134.37894,50,154.429704
-128.86037,51,154.477255
-93.661674,89,154.477255
-123.99492,48,154.477255
-117.51218,111,154.533491
-119.785965,63,154.56602
-147.40639,32,154.595543
-130.18764,40,154.644726
-122.92614,64,154.685244
-142.5752,54,154.722423
-144.5824,56,154.751935
-140.43576,38,154.787957
-143.44655,77,154.825491
-138.24736,58,154.873504
-110.254295,62,154.905006
-146.26334,44,154.951992
-112.695984,49,154.984006
-108.37873,39,155.016016
-141.58998,43,155.063516
-125.765526,54,155.064016
-105.880035,91,155.119534
-140.44594,36,155.15455
-123.16867,51,155.186558
-135.22116,54,155.241084
-129.73561,50,155.279099
-144.85852,28,155.31211
-139.80789,31,155.344137
-127.592926,85,155.374666
-123.60818,44,155.419149
-101.90932,65,155.419149
-130.62234,79,155.448158
-134.31282,37,155.511714
-117.96727,45,155.546221
-149.74844,52,155.583766
-197.63005,59,155.617278
-113.317535,82,155.666976
-172.95903,63,155.69752
-121.89226,47,155.741029
-135.70163,43,155.768529
-109.51126,79,155.799533
-107.77446,96,155.84907
-134.19055,40,155.88257
-118.67188,46,155.921588
-138.78583,38,155.963866
-119.460846,76,155.963866
-133.12505,74,155.995377
-119.7995,45,156.033392
-164.01915,41,156.081405
-114.21259,51,156.158513
-151.04616,46,156.196014
-132.56972,40,156.230535
-116.16881,52,156.262546
-184.1886,63,156.295389
-111.982925,58,156.327889
-127.59332,43,156.367414
-138.84422,108,156.397678
-128.49931,36,156.433725
-126.591644,30,156.478736
-116.7654,47,156.522759
-175.01465,41,156.55677
-149.75972,40,156.592778
-215.21051,68,156.634781
-128.48221,73,156.668302
-117.31073,54,156.710314
-145.68652,51,156.74833
-155.20724,41,156.795835
-143.12442,47,156.795835
-100.10564,86,156.838411
-137.24216,56,156.838911
-139.97368,40,156.878924
-155.90686,41,156.916425
-137.62471,29,156.949943
-103.13152,70,156.985471
-108.80209,48,157.033093
-146.92706,88,157.062601
-128.34747,47,157.117135
-134.58305,49,157.163179
-100.9339,55,157.194407
-136.66502,96,157.228955
-116.367905,79,157.260463
-166.81595,99,157.291
-163.46109,58,157.338108
-193.0134,58,157.367135
-117.85962,46,157.40699
-143.72812,40,157.442833
-128.51828,47,157.482921
-138.9346,50,157.521628
-140.77284,39,157.559231
-107.189995,65,157.59671
-131.34671,35,157.626928
-128.54938,69,157.659686
-117.493744,59,157.691939
-127.30571,34,157.7416
-114.639305,52,157.776217
-135.05188,46,157.833891
-118.09062,64,157.863905
-121.46338,51,157.909432
-132.30136,59,157.945447
-179.46968,122,157.997475
-153.8052,62,158.033494
-114.60098,42,158.062505
-157.05061,94,158.095017
-138.78943,72,158.128544
-151.33661,50,158.161556
-142.92448,39,158.233603
-156.82317,65,158.233603
-108.62382,50,158.274616
-122.54314,55,158.31364
-109.00219,89,158.344154
-139.57538,60,158.387519
-113.76492,66,158.41918
-126.61317,88,158.463709
-140.00879,41,158.463709
-137.23701,37,158.513271
-121.92897,40,158.561783
-132.50609,40,158.600303
-142.28598,74,158.631827
-140.73555,67,158.65884
-122.952324,49,158.695869
-132.32387,62,158.726387
-145.63652,95,158.760905
-138.19054,33,158.82144
-132.676,39,158.853456
-131.17694,41,158.885865
-148.1296,74,158.919902
-113.86381,63,158.953916
-127.908035,45,158.982431
-157.34077,67,159.036473
-109.92226,66,159.069486
-143.29326,48,159.110023
-133.71808,47,159.151038
-135.63402,35,159.151538
-159.75624,71,159.201557
-120.64286,36,159.239584
-147.67679,32,159.283098
-112.74874,81,159.323111
-144.4278,88,159.370147
-113.934654,58,159.408171
-170.35452,55,159.443688
-129.97377,71,159.481212
-137.33899,30,159.524732
-122.69058,41,159.554245
-104.66184,71,159.603564
-129.48895,39,159.645099
-145.0702,80,159.675617
-134.52116,48,159.704638
-123.62524,42,159.742655
-106.26269,64,159.777683
-124.940765,33,159.833853
-112.81696,67,159.867864
-122.425896,87,159.89688
-127.09883,55,159.927398
-139.87234,52,159.968916
-116.52881,57,160.002926
-131.05324,36,160.056496
-114.453636,69,160.092024
-118.981735,51,160.129046
-142.9969,49,160.163561
-106.36823,60,160.204582
-166.22844,49,160.236608
-127.39636,90,160.275132
-154.50836,35,160.320183
-121.09103,67,160.359707
-123.68115,53,160.412729
-147.73155,40,160.450252
-143.76836,59,160.490265
-133.62164,35,160.490265
-153.10876,33,160.528797
-128.86119,56,160.528797
-119.49005,111,160.601322
-118.55762,61,160.649541
-136.88577,52,160.683057
-135.2313,51,160.720598
-87.93004,106,160.750114
-103.72909,59,160.784121
-210.5525,75,160.828159
-139.99576,71,160.867177
-114.23366,56,160.917206
-134.36383,37,160.950229
-146.01614,47,160.980738
-121.90891,47,161.020477
-111.7283,60,161.060995
-113.29391,60,161.101006
-135.14171,40,161.101006
-114.10616,51,161.139315
-122.56937,42,161.19383
-173.61278,36,161.226848
-145.8656,45,161.261867
-129.18234,34,161.305396
-140.88354,47,161.347928
-132.72401,44,161.378439
-161.56784,44,161.415973
-146.2666,93,161.476499
-138.39099,36,161.476499
-111.64557,50,161.507032
-152.36627,61,161.552565
-130.83783,37,161.581087
-92.73347,76,161.629116
-126.58685,74,161.678145
-112.23097,50,161.716181
-120.60782,77,161.716181
-162.32188,62,161.766205
-121.28243,47,161.766705
-136.50854,62,161.800246
-148.89182,62,161.849272
-136.28148,38,161.891301
-117.89904,44,161.927827
-134.36307,35,161.973344
-176.8894,49,161.973344
-112.06866,73,162.012376
-124.86346,44,162.04089
-139.31989,37,162.10893
-117.1228,78,162.144953
-130.62189,53,162.175967
-109.16207,58,162.219989
-142.09093,57,162.257502
-122.28963,54,162.293018
-118.88167,57,162.328918
-165.84196,95,162.37344
-116.08927,39,162.432978
-136.15118,55,162.470998
-151.93065,56,162.471499
-128.6991,58,162.519047
-118.89435,48,162.519047
-220.5079,86,162.566563
-121.06674,36,162.611586
-141.72061,38,162.647115
-171.77203,72,162.647115
-116.40646,33,162.685635
-118.30052,73,162.722171
-121.04255,59,162.760685
-139.4072,51,162.814722
-127.23137,51,162.858736
-97.48361,80,162.89525
-137.79913,48,162.939271
-122.723885,73,162.972786
-138.02666,67,163.010296
-140.99615,47,163.049828
-142.46707,35,163.081344
-113.215096,83,163.109856
-119.06664,42,163.145867
-172.06232,91,163.145867
-120.99615,54,163.227028
-130.59735,61,163.258218
-132.07127,50,163.296238
-193.70734,51,163.331836
-137.60378,59,163.36786
-135.05418,59,163.403886
-97.93316,69,163.448406
-142.90018,50,163.510442
-120.19827,41,163.550966
-117.39178,62,170.242911
-105.27717,56,170.273425
-127.00113,130,170.304935
-128.9323,54,170.33546
-139.53023,45,170.373482
-116.94494,77,170.418506
-125.345535,47,170.465517
-123.65292,36,170.497534
-121.345345,54,170.545052
-115.1438,54,170.586066
-121.47383,45,170.628083
-118.71593,66,170.66179
-130.2253,75,170.694812
-115.2275,73,170.731841
-117.52288,50,170.765357
-139.4186,29,170.804879
-112.14372,58,170.834894
-127.810356,56,170.916923
-85.933075,83,170.950444
-113.68639,65,170.981462
-129.89969,49,171.023989
-132.72629,66,171.063008
-143.79784,77,171.118534
-116.78553,48,171.160991
-113.66207,100,171.191003
-101.068085,128,171.226015
-126.97037,52,171.258052
-105.751465,64,171.29857
-151.13966,52,171.366548
-127.38708,82,171.400574
-144.26193,41,171.429082
-149.43768,43,171.4706
-99.44289,92,171.51065
-118.61179,79,171.564676
-117.01182,79,171.59669
-137.06517,49,171.641709
-128.65942,45,171.678728
-88.28589,109,171.718259
-87.4177,86,171.77498
-91.36737,97,171.814003
-129.1897,63,171.849017
-115.25166,62,171.880029
-114.70233,62,171.943557
-154.15118,75,171.943557
-108.3321,74,171.979573
-135.07822,51,172.018435
-117.25788,122,172.048697
-138.3451,41,172.079711
-140.86156,62,172.126727
-126.68272,57,172.192751
-105.52809,68,172.22677
-135.63365,74,172.264291
-78.37579,106,172.2988
-140.68884,65,172.332316
-131.77293,60,172.376336
-141.98311,89,172.423367
-120.882385,45,172.455879
-149.22176,40,172.494402
-109.01778,53,172.552936
-139.92366,64,172.552936
-136.6632,44,172.587951
-103.3146,135,172.62906
-131.76802,49,172.664577
-150.45134,56,172.71815
