#{"t_start": 1777878463.0504386, "env_id": "None"}
r,l,t
-138.92897,60,112.648484
-157.19922,33,112.678491
-131.2339,35,112.710002
-182.42856,46,112.753531
-192.87779,57,112.753531
-167.12502,32,112.80155
-160.50752,33,112.840572
-206.96327,68,112.888104
-131.25308,48,112.925104
-168.96924,42,112.925104
-151.26028,41,112.965629
-138.94989,57,113.007145
-159.37433,37,113.040655
-133.83638,40,113.075672
-148.76077,27,113.103182
-129.63287,34,113.139697
-150.0721,37,113.175717
-118.75169,77,113.21523
-148.50618,44,113.25775
-163.90215,36,113.292273
-234.93065,35,113.329782
-179.87372,52,113.366334
-131.41405,36,113.399348
-164.87563,46,113.433867
-131.43774,39,113.478898
-181.63753,57,113.528424
-141.96967,47,113.563931
-156.48753,36,113.595943
-138.80421,31,113.628455
-177.9795,47,113.659975
-145.59616,36,113.70936
-178.8808,54,113.742873
-147.5112,56,113.787383
-177.82912,30,113.8199
-177.51993,39,113.856434
-152.49883,38,113.892961
-159.08041,27,113.929478
-155.18971,30,113.970483
-129.72514,58,114.006508
-131.11781,29,114.051525
-170.23914,36,114.080093
-134.42006,43,114.113103
-188.69951,51,114.155117
-133.62547,43,114.193645
-129.05528,97,114.234602
-175.03168,51,114.275075
-164.08145,48,114.307086
-149.22699,51,114.361106
-189.54704,38,114.396116
-205.65341,59,114.430633
-148.85565,27,114.466143
-190.08624,63,114.498656
-158.69106,55,114.534054
-165.91924,39,114.570074
-174.2371,43,114.638597
-142.28886,41,114.638597
-153.93906,34,114.676121
-118.7537,44,114.708139
-178.06624,44,114.74416
-242.24907,87,114.774671
-132.62328,61,114.807688
-200.87866,56,114.845211
-132.39305,30,114.891113
-147.00883,33,114.926626
-134.4268,39,114.984641
-163.73244,44,114.984641
-138.83086,43,115.021158
-154.39166,25,115.053678
-192.00223,58,115.092723
-152.83632,50,115.12575
-201.50323,45,115.168279
-158.47945,43,115.224202
-218.0794,37,115.25872
-151.6552,48,115.316302
-108.23885,99,115.35683
-147.6454,69,115.39085
-173.78506,68,115.428412
-140.27473,31,115.462432
-182.88573,64,115.495947
-133.33919,59,115.536974
-163.55296,42,115.56949
-196.27368,35,115.624008
-148.08456,44,115.656519
-147.69836,45,115.707049
-176.16847,60,115.748463
-158.06029,56,115.781475
-151.66599,53,115.813496
-142.39696,51,115.850513
-137.523,50,115.884537
-138.44305,31,115.914559
-198.75655,47,115.966096
-130.85638,39,116.021127
-138.45947,40,116.050141
-160.73772,36,116.083154
-145.69978,43,116.119112
-129.5377,62,116.151212
-145.1132,56,116.190248
-156.25641,30,116.227759
-186.43195,55,116.266773
-150.51547,26,116.300787
-161.25746,40,116.333299
-147.7203,80,116.365309
-127.19607,33,116.40432
-173.54086,42,116.40432
-137.84229,31,116.445838
-142.66911,27,116.48035
-144.58382,27,116.535877
-181.36293,30,116.568402
-127.36576,37,116.603505
-155.5617,48,116.651521
-169.57431,49,116.65202
-202.26215,55,116.689041
-142.65591,45,116.730053
-155.98915,50,116.76408
-149.44266,29,116.793595
-127.98739,43,116.850115
-213.63707,59,116.895702
-130.36708,42,116.895702
-138.84874,37,116.939214
-154.44623,55,116.979373
-169.57535,61,117.013381
-183.98059,64,117.065938
-161.48232,27,117.101997
-197.67502,66,117.135504
-185.65172,49,117.181026
-161.29301,51,117.214035
-191.16101,61,117.245548
-137.55745,37,117.278555
-127.66301,40,117.315581
-148.96779,26,117.347591
-177.83101,39,117.398973
-139.98668,51,117.448055
-146.48233,39,117.48057
-135.59772,42,117.51358
-143.22311,39,117.551594
-138.4247,56,117.593615
-159.58148,50,117.628633
-158.85454,59,117.659142
-171.34073,28,117.69716
-151.34863,42,117.746688
-150.19429,26,117.78054
-168.14273,37,117.811988
-155.57898,63,117.848022
-123.555275,38,117.892532
-153.53336,61,117.928042
-241.44669,51,117.972599
-195.80188,30,118.00662
-132.09872,31,118.00662
-153.0447,63,118.055644
-146.75156,55,118.098168
-157.18103,38,118.132187
-172.67981,52,118.163695
-156.20145,33,118.206237
-231.70972,51,118.238251
-162.87039,43,118.280761
-221.58673,56,118.328783
-146.28746,36,118.360796
-168.04993,34,118.393319
-167.145,55,118.431326
-120.67788,45,118.462336
-153.34857,39,118.492928
-135.96202,43,118.530318
-146.52571,37,118.580846
-151.99713,60,118.624855
-131.39868,49,118.66191
-163.31136,34,118.698423
-182.68945,40,118.698923
-194.50424,42,118.72994
-154.15695,49,118.775961
-195.73466,62,118.775961
-198.24901,31,118.809984
-183.79135,25,118.855512
-205.85,37,118.902536
-164.97491,44,118.936568
-161.16452,59,118.989611
-217.87361,28,119.027614
-158.49149,42,119.05912
-178.64651,45,119.09196
-195.35693,62,119.130532
-216.54805,56,119.167574
-127.2439,27,119.199114
-159.21338,40,119.244635
-134.54993,34,119.288645
-169.27353,26,119.326666
-149.74158,34,119.326666
-137.25212,41,119.377203
-158.19788,45,119.377203
-172.01047,36,119.420236
-138.59538,28,119.473269
-175.02931,50,119.473269
-152.37102,30,119.504283
-197.89258,46,119.543346
-137.38553,38,119.577873
-147.82825,25,119.626427
-139.57433,49,119.656451
-166.36792,35,119.69198
-205.71294,35,119.722003
-197.87837,60,119.757528
-181.63873,62,119.794062
-133.69933,44,119.828258
-125.24813,47,119.868287
-160.20515,34,119.915353
-135.44156,48,119.951881
-126.16828,35,119.985522
-151.26466,28,120.023066
-180.81804,36,120.059095
-167.58699,57,120.090668
-144.52109,55,120.124227
-177.20845,44,120.170285
-150.86198,31,120.204325
-195.24895,36,120.237865
-144.48572,36,120.274736
-137.00958,41,120.318465
-149.85448,38,120.353107
-176.10753,35,120.38496
-175.02414,32,120.439758
-137.9115,59,120.471749
-208.58551,46,120.515328
-170.40999,50,120.548895
-164.60738,55,120.58292
-164.25798,32,120.615962
-144.65747,43,120.656014
-139.0916,29,120.714193
-161.5803,45,120.75172
-144.10056,27,120.786233
-168.71652,50,120.821301
-143.08449,42,120.85585
-155.84453,74,120.888364
-164.22972,43,120.921634
-132.53532,50,120.954765
-146.48761,32,121.009922
-145.90869,39,121.058355
-170.65948,41,121.104911
-190.88766,45,121.104911
-116.8839,53,121.137424
-190.17868,58,121.182087
-141.7476,44,121.219411
-209.96722,65,121.254593
-201.69858,78,121.289337
-147.37157,33,121.289337
-147.18388,33,121.331875
-187.34227,41,121.364885
-186.99301,45,121.398905
-132.02948,31,121.442934
-174.49086,43,121.442934
-151.7078,33,121.473945
-117.2973,43,121.511459
-136.22702,50,121.554981
-128.06569,44,121.601013
-195.03381,55,121.638525
-170.53629,35,121.638525
-133.79544,35,121.667545
-135.51279,38,121.701053
-198.59209,47,121.701053
-178.59608,34,121.734056
-140.40405,32,121.797075
-157.44499,39,121.83259
-241.2057,35,121.865103
-173.17885,53,121.895868
-144.93217,39,121.932885
-206.25485,40,121.960904
-151.31638,46,122.003442
-132.0516,58,122.04395
-147.06758,24,122.076454
-161.41966,29,122.106161
-158.11203,44,122.158689
-143.32832,40,122.195241
-184.52277,44,122.230272
-153.89026,53,122.265811
-167.05115,35,122.30483
-170.63963,48,122.349881
-148.96823,55,122.3809
-145.19675,48,122.41443
-150.82318,33,122.478756
-156.32193,50,122.478756
-165.8103,47,122.510794
-142.503,39,122.560836
-141.9294,65,122.600354
-133.9047,49,122.639387
-139.1583,65,122.639387
-130.98874,61,122.685414
-129.74449,46,122.724929
-145.08675,53,122.763172
-187.47581,56,122.798686
-183.13025,40,122.846219
-123.829796,41,122.879722
-150.3691,58,122.922751
-130.6902,64,122.965782
-133.83018,54,123.004802
-125.92566,50,123.033303
-184.09789,45,123.062316
-156.24327,44,123.093878
-148.7028,40,123.130394
-170.87982,44,123.162903
-180.77754,39,123.195415
-146.04291,42,123.241937
-200.16171,39,123.282969
-141.37207,35,123.322479
-195.03915,43,123.356992
-118.378136,53,123.39651
-137.71834,38,123.434033
-143.71855,51,123.434033
-169.9944,30,130.520721
-126.6256,32,130.570227
-144.05363,63,130.607716
-132.32497,41,130.607716
-162.16302,38,130.652346
-155.92734,51,130.694861
-152.31606,50,130.720871
-148.94014,49,130.755383
-154.94778,37,130.793893
-112.88466,81,130.836909
-121.170425,40,130.870923
-179.80284,55,130.902935
-142.8896,56,130.939999
-126.23261,39,130.978569
-225.78157,47,131.016587
-158.64917,40,131.049653
-145.37724,36,131.096194
-197.63956,50,131.131214
-141.1735,46,131.172243
-136.37578,39,131.208262
-128.89554,52,131.239275
-124.719696,47,131.270289
-129.58499,37,131.303803
-143.85329,41,131.33582
-162.64705,34,131.380846
-169.07228,53,131.427866
-148.65213,43,131.462382
-144.73181,41,131.495895
-117.56279,47,131.541917
-140.36462,49,131.542417
-131.7345,56,131.577432
-171.56479,60,131.605948
-106.74634,43,131.640963
-141.4974,35,131.674522
-116.68336,38,131.715535
-144.38214,43,131.747549
-141.87721,41,131.793072
-159.03772,34,131.833594
-212.2666,55,131.876611
-101.76288,68,131.919124
-143.15602,44,131.950138
-122.45745,62,131.981656
-118.01031,49,132.017665
-145.96713,31,132.049675
-206.43016,79,132.083234
-161.99951,54,132.124581
-127.38867,30,132.153593
-130.79756,34,132.187109
-139.61029,29,132.217621
-159.00258,50,132.251662
-144.00154,29,132.283676
-140.50854,34,132.324733
-191.88176,45,132.388272
-134.8602,76,132.423803
-144.68742,40,132.423803
-139.0544,44,132.458312
-134.92198,42,132.491822
-141.20082,56,132.518832
-122.450226,59,132.573363
-129.1412,55,132.610873
-127.814255,32,132.647388
-150.97261,50,132.701421
-117.46976,43,132.701421
-120.53002,48,132.730938
-119.49194,46,132.76596
-141.55965,52,132.76596
-179.74297,55,132.833479
-186.99156,51,132.833479
-138.14165,31,132.871002
-150.16556,63,132.915552
-160.32996,58,132.961702
-184.05399,58,132.990221
-132.69955,66,133.024731
-140.22495,43,133.056741
-145.32123,74,133.087762
-161.2568,49,133.129784
-177.28989,60,133.166794
-126.2725,35,133.203804
-128.86246,62,133.248824
-150.32448,43,133.290021
-179.3635,54,133.320031
-135.7567,37,133.356546
-149.80817,56,133.390639
-118.94703,71,133.421695
-151.99579,38,133.453717
-219.0908,54,133.481236
-141.34964,30,133.525766
-171.98145,46,133.561805
-138.24759,49,133.604328
-135.38412,34,133.645869
-134.30365,38,133.680906
-169.4001,43,133.680906
-151.1156,50,133.719915
-147.41592,31,133.761432
-153.79602,72,133.815973
-126.29092,42,133.850993
-188.19812,60,133.887509
-126.12144,34,133.915022
-147.49951,41,133.950032
-182.30016,50,133.984049
-156.67342,53,134.019067
-107.94694,53,134.06459
-134.52916,29,134.091094
-132.08522,43,134.13413
-127.12041,38,134.162621
-201.83374,57,134.209642
-170.99493,50,134.245157
-132.1827,68,134.245157
-144.6615,47,134.276168
-135.63576,43,134.318184
-159.91241,49,134.354694
-145.0138,53,134.400746
-187.86641,37,134.432258
-175.09067,32,134.462274
-199.74507,56,134.490284
-130.2801,40,134.526298
-130.18251,38,134.567824
-150.59326,59,134.604859
-170.17076,35,134.645381
-149.79391,32,134.67239
-139.99689,41,134.706408
-177.67982,45,134.754432
-151.29771,58,134.792442
-148.85541,81,134.82297
-140.93222,43,134.867487
-166.57721,60,134.914527
-140.10751,45,134.949075
-133.73499,51,134.981105
-141.76572,56,135.021142
-129.75468,26,135.05616
-136.6817,43,135.093767
-192.48358,52,135.129799
-137.22812,31,135.176317
-153.60083,59,135.21234
-157.7045,49,135.261876
-169.70993,59,135.302945
-129.55101,45,135.302945
-186.09853,40,135.33296
-177.96935,60,135.376482
-160.19038,38,135.412502
-165.08408,31,135.456526
-138.02815,49,135.489536
-179.50221,36,135.530553
-138.67891,37,135.562061
-137.0597,74,135.593566
-147.08131,51,135.651086
-129.88023,38,135.685107
-196.36613,52,135.71612
-128.11841,34,135.758145
-172.91515,71,135.758645
-160.21805,63,135.807158
-191.27771,57,135.845185
-131.08765,62,135.884195
-140.33365,46,135.923213
-174.01823,40,135.958727
-145.21967,50,135.993748
-152.39557,32,136.026765
-139.58636,55,136.060274
-130.99738,30,136.099798
-159.72958,61,136.135311
-185.59685,44,136.16982
-154.30856,46,136.230361
-181.10948,50,136.230361
-141.60542,32,136.263376
-130.72655,43,136.297396
-170.59364,65,136.351418
-188.49855,48,136.382425
-162.88408,31,136.423938
-138.23773,35,136.464953
-148.97034,76,136.464953
-126.07772,42,136.499472
-202.34822,70,136.538013
-148.26424,53,136.576532
-176.12764,32,136.613558
-119.37258,47,136.651619
-134.96437,39,136.686626
-140.62384,32,136.718171
-144.97101,60,136.754208
-138.928,33,136.796235
-147.22287,59,136.83927
-138.2299,64,136.880794
-129.68697,38,136.915342
-147.75523,27,136.915342
-136.50848,28,136.949846
-153.46742,65,137.004374
-132.03712,22,137.036463
-192.8125,43,137.069039
-193.70883,61,137.107565
-152.52269,36,137.143084
-168.20807,48,137.176607
-138.51529,37,137.208117
-161.40686,58,137.258638
-119.066284,36,137.293151
-148.59329,38,137.334163
-179.80206,50,137.367176
-122.25763,54,137.399184
-117.34788,51,137.444707
-168.3717,32,137.474719
-144.04097,59,137.511231
-144.8002,60,137.542245
-149.88858,40,137.585769
-125.07249,36,137.616274
-203.53674,51,137.651786
-118.92998,39,137.651786
-177.30544,45,137.710316
-140.36324,34,137.753334
-150.67221,45,137.787352
-163.4233,58,137.820372
-204.76381,44,137.86295
-175.16766,45,137.893975
-156.315,46,137.919978
-186.8038,65,137.950494
-147.1758,38,137.989509
-139.1354,37,138.033027
-162.3131,51,138.081561
-169.52925,53,138.116891
-136.66089,49,138.154901
-125.81946,46,138.189416
-134.08269,39,138.219928
-206.40515,63,138.258446
-120.24602,44,138.317975
-125.81859,83,138.348987
-124.43504,68,138.387497
-150.055,42,138.421524
-181.10657,44,138.455541
-153.4765,57,138.49157
-159.88081,57,138.529084
-195.537,36,138.571104
-142.74272,39,138.605613
-135.9069,75,138.655652
-137.19966,41,138.655652
-112.739815,50,138.703675
-136.89221,56,138.740186
-185.343,60,138.740688
-134.60858,36,138.779695
-134.99165,56,138.815724
-136.94371,46,138.85073
-150.5914,38,138.893247
-138.11862,65,138.954268
-142.81615,43,138.9848
-197.0833,52,139.020326
-139.4923,42,139.020326
-142.4342,33,139.058354
-163.06267,60,139.090382
-134.95703,66,139.131416
-148.29958,58,139.164964
-154.38004,32,139.208996
-134.72194,34,139.240756
-179.03494,42,139.281271
-138.55078,35,139.311291
-133.30873,51,139.3488
-120.326225,37,139.382823
-184.27582,55,139.415351
-195.16092,49,139.450883
-119.10855,31,139.481907
-145.55081,35,139.509436
-130.66324,38,139.556462
-131.79799,55,139.59098
-172.32234,56,139.6245
-160.87682,36,139.661555
-147.08595,43,139.661555
-193.95982,45,139.696581
-125.18696,34,139.765005
-136.42216,37,139.796278
-154.46075,67,139.82829
-134.26628,36,139.867806
-166.1372,54,139.900824
-149.74414,80,139.936834
-171.24548,54,139.976852
-185.84389,63,140.013366
-132.54744,35,140.046372
-142.28966,43,140.086896
-152.33185,48,140.125402
-176.2304,38,140.15643
-176.6535,44,140.183439
-143.77261,48,140.217503
-167.172,57,140.277436
-147.31937,35,140.318958
-146.37347,57,140.354474
-147.63985,51,140.388499
-125.052155,41,140.414506
-205.56621,68,140.44452
-144.4064,33,140.49404
-210.58586,60,140.49404
-139.0406,62,140.526113
-119.861565,36,140.576291
-153.61903,27,140.576291
-129.88423,38,140.625314
-180.20041,53,140.668332
-177.66693,58,140.700849
-129.38116,44,140.740251
-186.98575,39,140.779763
-154.03806,52,140.812272
-127.74423,57,140.849754
-123.05385,38,140.888759
-142.21634,54,140.919769
-140.76039,39,140.959782
-215.9547,42,140.996298
-178.75835,46,141.035317
-124.07051,41,141.067852
-142.08168,46,141.107429
-183.1215,34,141.148774
-199.34723,56,141.191824
-111.159004,63,141.22235
-136.32787,44,141.258367
-147.15393,36,141.291876
-167.9328,66,141.327882
-129.27808,39,141.377907
-130.54327,33,141.414419
-163.16806,63,141.446929
-177.04509,61,141.485942
-165.31367,28,141.485942
-127.3013,40,141.522454
-166.78308,53,141.568471
-122.97007,65,141.60498
-161.95038,38,141.63449
-142.86195,32,141.666
-136.51096,36,141.698017
-147.9337,45,141.746032
-137.95827,25,141.779542
-177.58635,53,141.81406
-140.49422,27,141.845576
-147.98067,55,141.88009
-115.193665,45,141.923639
-159.26193,26,141.953657
-182.32385,53,141.988713
-161.9499,62,142.019727
-160.67868,54,142.081768
-182.21883,38,142.115782
-178.01738,55,142.143333
-144.97069,43,142.176351
-155.5417,76,142.210375
-193.21834,63,142.24239
-157.74493,56,142.285407
-181.4553,57,142.317978
-117.869965,40,142.355126
-123.888916,39,142.387642
-191.8219,50,142.431172
-139.47368,30,142.465191
-177.46797,49,142.496207
-167.95815,54,142.533229
-145.49463,56,142.563734
-166.51662,38,142.600748
-174.53,62,142.646261
-153.66283,57,149.74719
-161.01428,36,149.784721
-154.23239,52,149.820224
-134.36069,34,149.852741
-113.665375,57,149.894258
-189.2087,63,149.894258
-143.43315,25,149.920265
-139.56091,62,149.960786
-123.550156,35,150.00431
-176.98369,56,150.054821
-162.75041,47,150.089632
-165.78566,73,150.12915
-164.2283,63,150.16416
-113.28702,59,150.196188
-148.64131,65,150.232696
-118.34516,54,150.268721
-127.94256,29,150.328754
-115.50644,40,150.360767
-110.96872,72,150.393284
-140.221,36,150.42929
-156.51056,66,150.466314
-138.52834,58,150.507855
-136.12936,69,150.507855
-143.94292,59,150.543545
-134.29887,35,150.587605
-128.05267,37,150.631849
-145.84518,27,150.662863
-126.95446,45,150.694881
-132.34927,41,150.731392
-185.26656,70,150.778424
-141.33766,49,150.812941
-134.17065,57,150.852468
-140.46512,39,150.892494
-129.884,41,150.924513
-117.90679,41,150.962067
-149.5113,36,150.997587
-118.77263,35,151.033619
-143.05042,73,151.033619
-128.88765,61,151.06764
-160.26178,43,151.11567
-136.05878,32,151.170881
-162.77203,53,151.202386
-147.10417,28,151.242413
-151.21596,50,151.28592
-136.71114,47,151.28592
-122.64807,47,151.324442
-132.17813,72,151.324442
-124.04568,62,151.355654
-153.0361,43,151.423739
-171.69554,56,151.469775
-126.705505,44,151.50829
-142.2214,52,151.5453
-209.20102,61,151.590321
-168.40126,65,151.626843
-155.8704,62,151.626843
-164.57762,74,151.662365
-153.56763,38,151.713894
-151.30934,67,151.756948
-131.79291,39,151.799963
-162.2851,47,151.836318
-149.40848,48,151.867827
-195.44492,74,151.902355
-158.1145,70,151.944389
-184.44489,74,152.001664
-149.49023,44,152.036674
-137.75891,37,152.071703
-145.71565,59,152.103714
-126.22946,41,152.147239
-150.0053,53,152.20227
-147.06061,64,152.246801
-119.41096,42,152.283319
-127.02878,33,152.328886
-133.41039,41,152.329386
-140.37126,44,152.329386
-124.6737,78,152.383404
-140.79039,55,152.383404
-127.66919,41,152.428457
-144.85243,40,152.476971
-141.40991,45,152.506992
-131.51471,43,152.54251
-130.9987,46,152.577572
-167.0981,49,152.612588
-211.2885,52,152.662113
-118.9053,35,152.70914
-195.48126,60,152.741669
-130.8999,49,152.776185
-138.87334,58,152.817708
-139.64276,31,152.852223
-139.80385,56,152.883733
-154.09875,58,152.922785
-129.08249,28,152.952797
-187.55783,106,152.997329
-127.6714,31,153.039681
-141.47742,38,153.078326
-128.54544,48,153.078326
-121.31177,52,153.110899
-136.30267,35,153.15041
-131.2854,35,153.183422
-145.92786,61,153.233947
-128.822,40,153.267959
-140.37679,40,153.315981
-155.33516,49,153.346991
-127.230736,47,153.375491
-155.72511,58,153.422026
-128.899,44,153.471044
-161.9396,61,153.50405
-149.70792,27,153.537559
-119.29131,57,153.582067
-175.43866,87,153.629586
-135.1362,56,153.669103
-114.6793,61,153.704115
-124.587906,31,153.704115
-141.56973,60,153.749137
-151.90263,37,153.785654
-156.81178,48,153.842671
-163.84764,42,153.874684
-146.99838,77,153.908202
-161.75894,47,153.940712
-107.13929,84,153.980739
-126.31877,54,154.011256
-126.327545,43,154.049274
-131.21042,50,154.08079
-151.88797,28,154.1148
-130.11324,37,154.159325
-156.57211,40,154.195848
-125.99718,43,154.239367
-144.78442,31,154.272379
-171.40308,58,154.30289
-149.17271,54,154.337399
-159.57648,58,154.385923
-155.07486,53,154.428444
-122.58902,74,154.464459
-141.66473,36,154.493476
-168.09639,61,154.537501
-167.05392,57,154.578511
-134.1369,65,154.623029
-148.80229,60,154.655751
-147.53336,44,154.701777
-123.12488,66,154.742794
-168.89917,56,154.742794
-128.37614,46,154.777804
-130.02847,60,154.839331
-124.357735,77,154.839331
-120.956894,51,154.869841
-122.25748,42,154.906355
-140.13669,34,154.943384
-118.22998,45,154.975901
-115.69801,69,155.005411
-129.17683,33,155.048428
-128.55655,34,155.079438
-166.90463,41,155.119449
-142.35464,39,155.154972
-140.44756,74,155.186487
-133.22816,31,155.238525
-158.32736,47,155.26754
-124.25543,35,155.300556
-112.5376,66,155.342071
-146.34364,62,155.376604
-154.48796,44,155.41062
-119.205124,50,155.452303
-145.83307,52,155.487819
-130.4689,37,155.535835
-113.94617,51,155.566849
-138.60495,32,155.598363
-127.772736,54,155.628876
-151.14647,61,155.669886
-143.0819,43,155.670387
-127.293,33,155.733912
-139.33276,34,155.77042
-154.37427,62,155.802427
-131.10228,75,155.844945
-129.05566,52,155.880968
-180.0668,62,155.908974
-160.3854,74,155.951486
-132.025,28,155.995028
-121.40741,37,156.025609
-123.85409,61,156.065645
-158.4772,100,156.066147
-127.483536,60,156.099708
-137.06178,54,156.143232
-132.06038,72,156.172242
-136.06041,43,156.222792
-162.89235,62,156.259304
-130.59581,41,156.298316
-218.99239,66,156.343832
-138.16246,45,156.379855
-138.7526,48,156.410365
-153.63269,65,156.441884
-151.46336,38,156.480892
-173.91728,73,156.512405
-143.93298,51,156.559928
-152.0228,45,156.588944
-129.60147,32,156.625959
-130.68257,38,156.653463
-122.00659,42,156.696969
-132.04526,35,156.725979
-166.5489,47,156.762003
-159.71896,45,156.823531
-133.4818,42,156.856544
-143.87535,71,156.891566
-142.26532,55,156.917578
-140.28966,56,156.953091
-122.69571,46,156.987124
-122.95585,47,157.020639
-179.71219,54,157.060156
-139.70697,36,157.098191
-150.2102,36,157.137211
-132.27718,40,157.183729
-163.8555,51,157.220258
-142.62228,40,157.220258
-134.59082,59,157.255282
-148.73015,26,157.294296
-126.19365,42,157.327806
-130.3891,78,157.382338
-134.33429,36,157.410337
-133.33441,44,157.447197
-123.31469,35,157.475514
-165.46907,51,157.525541
-175.54567,86,157.558047
-133.83978,71,157.599082
-137.13046,38,157.651602
-118.23239,88,157.68963
-155.24619,52,157.68963
-124.86838,44,157.72665
-136.26627,36,157.765665
-156.63281,71,157.80918
-196.19827,61,157.86221
-180.52554,59,157.901736
-152.88376,45,157.943263
-138.82202,59,157.983288
-136.79973,48,158.014306
-177.71297,69,158.060338
-144.54253,72,158.095393
-150.5364,45,158.140936
-129.25035,43,158.179474
-118.959595,79,158.216034
-105.77146,43,158.250059
-118.816925,79,158.305609
-159.73923,75,158.360153
-176.30493,69,158.400663
-122.99194,75,158.436676
-165.04825,60,158.472748
-119.56238,49,158.47325
-117.887054,59,158.512274
-177.24109,44,158.578854
-135.97446,36,158.610901
-152.23114,64,158.643931
-119.82123,87,158.687942
-151.95445,40,158.687942
-137.57333,42,158.718958
-166.47272,52,158.772211
-136.01584,34,158.815234
-134.33408,37,158.847746
-150.13899,73,158.887768
-131.11795,38,158.925282
-138.37509,46,158.965803
-142.7319,54,159.007322
-139.88596,73,159.050339
-137.74396,36,159.086307
-120.1565,58,159.124756
-148.76982,49,159.15889
-125.45821,51,159.189868
-143.36548,51,159.237954
-190.01859,43,159.280475
-149.36282,55,159.317001
-131.14822,42,159.368043
-140.90846,36,159.368043
-127.90812,34,159.40207
-132.48447,48,159.435613
-132.78767,35,159.485148
-143.26445,34,159.530665
-118.07178,56,159.564688
-131.53424,41,159.613213
-155.08247,29,159.613213
-129.72563,39,159.653731
-139.08786,54,159.701755
-136.13718,43,159.744272
-126.9448,75,159.792306
-142.88785,64,159.825824
-161.85623,53,159.871347
-138.40947,67,159.920882
-166.29024,59,159.95894
-176.47859,54,160.000478
-125.19928,44,160.061012
-161.27437,38,160.108088
-145.16699,27,160.147623
-120.04406,41,160.195666
-112.53718,73,160.230675
-134.14052,39,160.266191
-187.57196,61,160.315716
-127.75774,41,160.362683
-154.48665,36,160.39973
-126.1675,67,160.443252
-133.20102,34,160.475773
-123.940674,52,160.513802
-147.44614,55,160.56983
-171.65654,65,160.610245
-126.955765,41,160.647759
-143.82828,56,160.647759
-166.66818,52,160.688779
-131.8526,44,160.726294
-132.82062,47,160.772712
-126.77645,43,160.824723
-124.85785,68,160.859694
-114.61195,44,160.90222
-131.4218,37,160.944243
-126.45707,45,160.982787
-165.93715,49,161.044353
-122.382355,28,161.083384
-177.91805,67,161.120409
-134.23874,31,161.154993
-183.12852,65,161.202023
-144.6996,55,161.236045
-133.12872,56,161.287684
-130.63377,57,161.323219
-135.8337,47,161.371337
-140.91426,56,161.411363
-150.09676,50,161.446467
-157.01448,51,161.500493
-157.32306,54,161.544053
-168.68668,83,161.5776
-150.95332,51,161.621601
-157.33908,50,161.653111
-160.43295,46,168.586846
-116.67688,57,168.623864
-141.35748,59,168.66489
-134.40097,51,168.702909
-179.94936,52,168.742928
-138.63383,55,168.776939
-193.04456,51,168.813956
-115.04874,40,168.86659
-119.056046,57,168.907816
-143.48508,28,168.937316
-124.465454,66,168.968319
-173.58138,89,169.011365
-145.97147,78,169.071916
-140.96497,67,169.071916
-128.00572,72,169.102427
-119.05197,58,169.149631
-115.270195,48,169.150131
-110.66609,58,169.192153
-122.963196,43,169.244678
-142.36559,83,169.281193
-139.6447,34,169.309705
-124.91644,40,169.349222
-113.306725,45,169.400741
-129.58778,71,169.434273
-102.899216,96,169.464794
-132.70868,44,169.513826
-136.33145,43,169.559335
-109.64386,100,169.593852
-129.99979,54,169.624361
-125.820984,38,169.661881
-116.98678,51,169.704903
-117.13215,64,169.755432
-119.54794,43,169.794955
-139.08751,58,169.825957
-136.68721,52,169.864984
-130.3297,105,169.897501
-135.5897,58,169.930027
-119.30655,36,169.964054
-185.88629,71,170.026966
-110.09868,50,170.064595
-120.07339,66,170.124115
-125.60738,64,170.168157
-114.15006,79,170.201178
-134.29672,44,170.233192
-108.28282,82,170.271181
-162.35669,81,170.306726
-124.44252,49,170.306726
-133.20404,35,170.349253
-109.95345,43,170.405272
-96.90929,119,170.438782
-116.28696,54,170.493806
-115.96676,71,170.529318
-134.21971,77,170.589332
-148.02217,43,170.62284
-119.59438,50,170.65435
-94.62513,102,170.699869
-150.63693,96,170.73638
-119.59012,48,170.774404
-118.64294,42,170.830422
-128.68564,67,170.867425
-134.78738,119,170.906444
-183.20316,51,170.906444
-132.76416,50,170.953116
-133.33473,47,170.987631
-124.92177,62,170.987631
-123.20267,45,171.024641
-128.81496,41,171.075195
-142.82196,55,171.12677
-122.507774,53,171.16028
-147.4362,39,171.195292
-124.552,62,171.230309
-147.38376,48,171.262823
-182.59795,64,171.31141
-134.43991,69,171.352863
-142.5892,65,171.399873
-111.20898,52,171.434887
-113.656006,41,171.468911
-130.3434,58,171.50793
-133.72725,36,171.542446
-138.40868,68,171.589958
-147.75256,76,171.635475
-114.2326,61,171.673491
-133.4507,49,171.707581
-130.6603,45,171.754107
-136.23784,62,171.792115
-123.82065,67,171.839633
-112.601616,55,171.872656
-111.737495,82,171.911721
-152.41048,51,171.945699
-135.42912,47,171.987731
-135.0707,36,171.988231
-126.56792,53,172.023242
-126.82392,40,172.080277
-128.45403,33,172.116289
-125.44409,39,172.116289
-131.42305,43,172.161813
-168.44637,80,172.207345
-128.17691,51,172.236858
-126.23453,36,172.282379
-131.159,39,172.314395
-148.88062,46,172.354791
-139.10457,76,172.394798
-92.66297,96,172.443816
-125.4162,50,172.479849
-104.78181,80,172.536383
-139.21808,68,172.536383
