#{"t_start": 1778794156.4562166, "env_id": "None"}
r,l,t
-173.98251,28,114.534962
-183.70143,29,114.562618
-143.4737,36,114.594264
-167.13058,26,114.635173
-162.47491,35,114.665945
-171.2493,40,114.696546
-180.94046,44,114.727469
-187.87004,32,114.760303
-231.79094,49,114.794086
-169.78223,41,114.825923
-267.07733,28,114.859624
-219.98038,45,114.888799
-174.43297,30,114.929335
-164.13974,35,114.963145
-158.4462,49,115.000039
-205.18802,25,115.029743
-176.00514,49,115.057828
-179.2306,44,115.087564
-182.21379,25,115.124937
-187.8989,20,115.158712
-169.04175,52,115.199657
-202.87407,71,115.240642
-189.24464,27,115.273547
-266.8455,39,115.273547
-163.52667,44,115.306333
-178.69093,39,115.344316
-157.19707,32,115.375004
-171.30913,31,115.409722
-328.5651,64,115.439486
-188.11473,29,115.471165
-200.92574,74,115.507866
-179.91417,40,115.507866
-161.67227,28,115.537473
-202.02173,48,115.570288
-193.68503,20,115.598923
-173.32057,40,115.639904
-168.08675,30,115.671951
-189.37263,20,115.704681
-179.18987,28,115.735294
-165.98607,31,115.767135
-220.04288,33,115.794738
-190.44699,47,115.836719
-155.30882,35,115.875536
-173.10324,30,115.907344
-158.67163,51,115.933106
-216.8571,33,115.971351
-199.44925,50,116.004119
-212.2022,47,116.036788
-165.86734,51,116.06338
-153.61261,41,116.099313
-182.73836,30,116.139252
-154.9849,38,116.170147
-231.76437,47,116.200787
-199.12637,21,116.23888
-162.2049,45,116.23888
-163.49811,41,116.28201
-174.22867,28,116.313733
-215.4701,56,116.345604
-175.02196,30,116.384126
-194.89995,43,116.418878
-156.23247,42,116.451231
-170.93018,47,116.480866
-185.93613,72,116.513002
-174.37369,27,116.542128
-152.97592,31,116.578356
-158.76167,39,116.603904
-169.64154,31,116.652615
-197.02496,22,116.652615
-141.30164,30,116.692581
-211.91943,32,116.692581
-179.80502,49,116.724262
-199.37537,32,116.757541
-154.03624,27,116.795609
-218.67076,40,116.795609
-160.70122,28,116.824251
-192.55377,58,116.85702
-175.24449,34,116.902442
-196.39505,38,116.902442
-166.04509,42,116.95068
-152.472,34,116.982412
-180.42453,41,117.018322
-212.4243,25,117.05341
-193.28993,41,117.082094
-256.5463,71,117.118659
-159.63301,38,117.151397
-197.94243,66,117.186199
-168.24525,40,117.223858
-191.53262,39,117.252474
-200.19104,46,117.295537
-222.5501,41,117.324277
-194.32574,45,117.355997
-208.82068,40,117.386633
-149.23819,33,117.432109
-203.6287,20,117.464122
-211.09575,50,117.496071
-194.40057,22,117.527862
-177.21182,30,117.571954
-167.08572,34,117.571954
-216.74611,58,117.598537
-220.01324,52,117.631363
-190.43164,34,117.674366
-163.58734,25,117.713282
-175.86906,33,117.745066
-229.67989,55,117.775826
-174.81778,56,117.808655
-138.63744,53,117.839307
-187.75868,42,117.839307
-182.74529,45,117.86758
-163.9029,42,117.910999
-171.29437,26,117.941763
-194.38155,45,117.986942
-201.79988,39,117.986942
-172.9255,34,118.018737
-189.06259,37,118.046345
-141.22418,44,118.082215
-168.61797,29,118.114077
-166.18298,46,118.140671
-175.98047,19,118.173609
-170.74399,21,118.207945
-217.07324,30,118.246508
-198.12776,25,118.28026
-183.75119,49,118.321281
-211.7113,35,118.355191
-279.67758,70,118.395135
-171.67332,27,118.395135
-174.96852,44,118.424873
-155.81943,41,118.456569
-209.54247,19,118.488063
-257.3712,60,118.523949
-173.2338,48,118.563846
-182.69351,26,118.596432
-141.55313,34,118.596432
-221.20728,22,118.627692
-154.88196,35,118.661514
-161.38736,27,118.699434
-187.6,22,118.732166
-161.3459,47,118.763843
-156.44043,49,118.763843
-181.64905,35,118.804728
-232.85538,44,118.839512
-246.39108,43,118.839512
-162.07895,40,118.876359
-166.31604,40,118.918195
-213.76666,35,118.918195
-163.30025,33,118.943799
-167.21956,21,118.990915
-185.21526,37,119.029426
-198.47948,35,119.063395
-177.71628,22,119.08905
-204.28732,41,119.120895
-246.18523,28,119.154318
-172.3616,67,119.186161
-174.49283,28,119.223063
-241.51778,16,119.254699
-178.70163,34,119.293646
-171.85982,52,119.293646
-174.08417,36,119.325309
-154.68935,33,119.353951
-151.91333,26,119.388727
-205.5055,51,119.42269
-178.77803,27,119.456753
-168.12079,30,119.491442
-196.57169,25,119.522188
-171.57231,32,119.550834
-141.59482,58,119.582485
-150.81644,27,119.61426
-183.1107,26,119.642985
-145.98322,60,119.670588
-222.77792,42,119.724859
-171.10356,38,119.755503
-171.7506,50,119.784228
-195.61569,42,119.784228
-159.04562,36,119.823231
-232.07356,43,119.854986
-204.77913,51,119.888715
-189.35959,26,119.926559
-460.09888,57,119.957577
-174.89734,37,120.009863
-156.64957,25,120.039375
-192.98087,57,120.07117
-204.4811,46,120.104054
-151.89607,30,120.104054
-219.39397,61,120.138801
-160.2986,50,120.173815
-174.65643,25,120.204518
-219.37277,17,120.23632
-597.5991,77,120.267063
-149.90804,33,120.297847
-143.96704,29,120.325477
-175.66653,34,120.355114
-180.28305,22,120.388911
-182.98354,34,120.418532
-174.47946,36,120.465538
-181.01717,46,120.497256
-193.771,26,120.528468
-233.71417,39,120.563277
-176.64499,33,120.563277
-172.94852,29,120.596169
-166.53273,35,120.639242
-209.76157,46,120.666022
-165.23988,24,120.698427
-189.95341,34,120.741945
-174.47327,36,120.768508
-234.56912,23,120.808555
-189.92154,43,120.837235
-162.31218,41,120.875131
-148.0591,51,120.904933
-180.59074,28,120.935733
-201.20549,65,120.971545
-207.76233,26,121.001278
-209.81923,50,121.049624
-164.70586,42,121.086541
-251.71786,35,121.117321
-170.00468,35,121.147184
-145.8313,78,121.174932
-172.52081,38,121.210871
-149.59764,45,121.241754
-159.08607,39,121.26727
-168.65134,28,121.297982
-153.42104,28,121.327633
-255.98947,30,121.366565
-153.82365,29,121.40751
-156.34554,34,121.443734
-177.40416,51,121.473405
-162.07034,30,121.50227
-194.36824,41,121.539603
-169.74374,46,121.571409
-161.8778,35,121.60822
-199.10745,29,121.642077
-186.5238,26,121.675107
-217.26802,75,121.70899
-169.9591,27,121.70899
-194.09616,22,121.73885
-178.56427,27,121.786035
-158.80981,40,121.815727
-182.01813,47,121.843323
-172.35118,36,121.871129
-194.21172,32,121.906049
-169.94902,34,121.933744
-170.87062,49,121.97575
-236.92516,44,122.00636
-212.10373,34,122.04526
-191.1581,33,122.04526
-150.30191,27,122.080956
-144.86238,45,122.116336
-170.75554,34,122.144991
-175.67538,24,122.180983
-162.75348,54,122.214769
-171.28162,33,122.243451
-229.70236,18,122.275325
-147.5445,32,122.306192
-200.00314,29,122.333874
-166.02518,39,122.363424
-284.38983,28,122.410414
-192.28099,41,122.410414
-169.55139,28,122.437195
-197.05746,27,122.46689
-253.67815,29,122.500368
-168.0042,22,122.500368
-185.76205,40,122.545566
-178.91003,27,122.57773
-198.91603,30,122.610544
-184.99976,67,122.640182
-177.06023,38,122.675116
-185.70181,31,122.70956
-157.52144,39,122.742258
-152.6599,32,122.779202
-165.47385,32,122.811034
-170.1423,27,122.844824
-178.23083,30,122.844824
-151.35501,46,122.873533
-226.98047,77,122.916603
-179.06035,22,122.951568
-159.08978,28,122.97928
-163.06067,27,129.415074
-154.43672,44,129.453064
-157.61342,75,129.482746
-175.09079,37,129.510256
-187.79453,65,129.547657
-197.01854,34,129.575728
-189.26521,28,129.609487
-165.46509,36,129.643364
-163.89006,33,129.676276
-190.55396,23,129.717799
-210.2706,41,129.749015
-144.05412,32,129.749015
-168.9536,33,129.7831
-201.80319,48,129.812838
-162.0059,29,129.844539
-161.91461,32,129.875279
-191.88512,54,129.904868
-156.58557,22,129.935667
-169.12096,35,129.976748
-201.91797,37,130.008483
-159.37447,31,130.041099
-166.78333,38,130.07305
-178.86728,40,130.108786
-149.60468,35,130.141879
-184.07043,67,130.18286
-193.84653,37,130.213454
-182.96037,60,130.244204
-173.88412,34,130.272872
-147.25807,36,130.308858
-169.19101,27,130.339601
-179.27466,54,130.37433
-179.4534,41,130.411116
-167.0976,28,130.44188
-193.93292,30,130.475552
-181.63907,32,130.504989
-183.61853,30,130.536703
-183.17876,36,130.568493
-155.33096,24,130.600187
-196.26889,35,130.627894
-188.89156,21,130.663685
-187.51204,65,130.697627
-182.92229,40,130.735562
-200.22794,45,130.766285
-251.37903,62,130.803201
-199.29225,37,130.83504
-199.55302,22,130.862566
-150.75528,32,130.896211
-176.79366,41,130.896211
-162.57014,29,130.935201
-203.76001,72,130.977381
-196.90257,35,131.014231
-170.15993,47,131.043925
-158.59474,39,131.080807
-180.58215,24,131.122734
-143.13884,34,131.122734
-238.36964,59,131.150397
-628.80115,58,131.187271
-161.77515,60,131.216918
-163.14621,45,131.261896
-201.23921,39,131.288567
-172.60068,53,131.32865
-166.64679,36,131.32865
-179.32239,26,131.354724
-174.43634,41,131.389579
-155.71234,39,131.426437
-156.34894,53,131.459182
-147.05827,34,131.498092
-152.9393,21,131.533994
-166.14305,28,131.533994
-190.18103,37,131.533994
-200.24081,44,131.584242
-141.99486,33,131.619109
-185.39421,52,131.648861
-167.05165,40,131.676492
-150.0973,31,131.710289
-143.84723,33,131.742186
-207.03484,38,131.775034
-163.06186,36,131.775034
-158.85796,31,131.815083
-157.70863,27,131.85761
-201.90538,38,131.894963
-147.738,30,131.894963
-156.01894,33,131.926764
-171.99396,22,131.926764
-161.02011,38,131.95439
-157.06206,47,131.982027
-182.84505,57,132.021886
-163.5259,36,132.069272
-214.44876,30,132.10304
-166.62985,34,132.129627
-186.90059,36,132.161319
-156.68648,35,132.188472
-187.86736,46,132.220685
-193.71649,43,132.258719
-175.5923,67,132.30076
-167.44464,31,132.30076
-179.84584,28,132.329334
-163.72467,24,132.372303
-212.00291,54,132.405117
-156.70456,49,132.438577
-139.15546,40,132.447675
-190.1456,22,132.477338
-155.42435,28,132.511186
-213.82753,63,132.546009
-160.26904,39,132.577584
-156.79584,26,132.612308
-214.90411,33,132.643025
-155.84955,35,132.681034
-140.0555,32,132.681034
-157.07692,44,132.715919
-172.56728,34,132.74857
-242.45499,19,132.78875
-195.45485,43,132.821543
-167.93692,35,132.849138
-157.47395,32,132.884013
-151.9795,55,132.917765
-147.27145,50,132.94851
-175.93332,28,132.981462
-177.0138,52,133.015361
-155.75508,31,133.045116
-232.93939,56,133.080947
-190.53676,46,133.119849
-186.98244,29,133.150547
-179.34145,25,133.177191
-154.17923,30,133.206891
-165.87875,46,133.242039
-181.57422,42,133.242039
-175.20572,36,133.308486
-181.8274,59,133.342216
-215.8268,40,133.370858
-158.31274,49,133.40368
-878.115,114,133.439816
-160.20485,59,133.480682
-145.94576,29,133.524675
-186.70609,78,133.558532
-213.6059,42,133.590015
-169.42451,76,133.620999
-170.77654,40,133.653499
-170.27164,45,133.683577
-162.29097,30,133.717798
-180.40736,20,133.748302
-167.17789,20,133.786421
-203.00722,60,133.819136
-197.80302,36,133.854028
-198.40218,36,133.885818
-150.98734,28,133.922684
-153.28204,45,133.955551
-185.39548,32,133.986781
-157.25201,45,134.02194
-146.38605,36,134.058756
-157.81783,40,134.098764
-181.99727,38,134.12491
-153.54602,39,134.160633
-181.28525,36,134.19226
-177.80795,41,134.221885
-166.67267,37,134.25575
-193.22614,31,134.29896
-164.05142,31,134.342012
-159.06816,42,134.377171
-159.90678,77,134.377171
-175.25876,58,134.410859
-144.84761,41,134.4447
-186.35643,23,134.47237
-136.32407,52,134.505096
-153.15265,46,134.540982
-158.09422,25,134.572813
-165.30873,32,134.610617
-172.27919,42,134.657664
-189.72365,49,134.68536
-186.65211,40,134.71567
-170.92097,35,134.752573
-193.04337,42,134.784295
-184.29741,18,134.822263
-183.3763,57,134.853247
-177.6614,49,134.87989
-215.96309,47,134.916778
-162.29857,40,134.953668
-151.2038,42,134.983002
-160.99916,37,135.024024
-138.11816,31,135.056761
-189.4937,44,135.086398
-148.00113,38,135.123221
-149.81757,38,135.156148
-164.57979,22,135.191051
-238.32295,30,135.233398
-152.24326,40,135.233398
-155.44337,30,135.27543
-158.8758,42,135.308804
-184.50526,35,135.340133
-168.54614,35,135.3667
-171.96982,40,135.403494
-153.548,43,135.444515
-169.53558,43,135.444515
-162.34102,31,135.478319
-203.74283,67,135.509975
-162.88715,29,135.537596
-157.51251,35,135.567894
-178.88835,31,135.604272
-161.10936,33,135.650615
-155.54509,56,135.676158
-158.45108,27,135.707843
-178.97955,29,135.738859
-188.58878,53,135.777197
-161.10254,49,135.808969
-172.82677,58,135.842865
-195.12682,28,135.874889
-161.04196,46,135.906647
-177.18677,34,135.937485
-170.77449,40,135.970229
-224.32713,37,135.998868
-157.90028,45,136.050262
-153.50552,37,136.083029
-157.39473,34,136.110671
-164.01878,51,136.144501
-172.16165,33,136.174187
-171.68715,53,136.200701
-154.53711,41,136.240121
-145.94589,27,136.275012
-208.57907,58,136.308593
-137.26714,33,136.346096
-140.2565,33,136.384977
-141.69313,33,136.416743
-140.46463,48,136.451081
-168.61937,42,136.486926
-188.12422,33,136.534726
-151.49557,50,136.569765
-287.35376,43,136.602563
-136.27208,47,136.633458
-173.6811,35,136.665535
-172.22678,37,136.71377
-164.44058,40,136.71377
-170.08302,32,136.757925
-174.32117,33,136.794912
-190.28894,39,136.82356
-193.82373,69,136.854276
-166.6073,47,136.854276
-154.17068,49,136.88712
-167.54575,30,136.913853
-167.43912,41,136.952823
-157.99982,41,137.005978
-226.87871,50,137.036784
-214.69865,47,137.064428
-204.43034,45,137.10339
-153.45638,54,137.13304
-156.04193,39,137.160675
-156.43349,51,137.18631
-186.47676,61,137.216986
-163.37688,37,137.259986
-150.20258,39,137.291778
-171.34312,29,137.327641
-170.75908,31,137.358933
-166.37103,41,137.393453
-156.42831,62,137.428868
-152.6135,28,137.456084
-157.1606,51,137.485978
-175.91812,58,137.515947
-174.58107,31,137.548733
-187.03319,29,137.593587
-174.44598,35,137.593587
-170.25981,29,137.636547
-168.29428,41,137.671425
-168.23059,37,137.707322
-169.77254,33,137.733846
-211.44746,25,137.761474
-184.41832,46,137.790198
-186.07414,42,137.818964
-214.80315,26,137.87126
-157.65067,30,137.89837
-157.70671,43,137.924433
-206.60191,33,137.951119
-194.3481,59,137.980743
-182.21747,44,138.02593
-144.48785,64,138.060852
-161.24542,58,138.096708
-141.9665,29,138.096708
-167.1702,40,138.136779
-169.73032,55,138.184803
-150.97107,40,138.220694
-216.16205,46,138.220694
-212.51634,65,138.248322
-235.03168,72,138.283266
-158.0131,44,138.283266
-176.05132,35,138.313056
-159.76698,53,138.352156
-179.58133,29,138.384855
-145.2763,35,138.423887
-138.68713,34,138.458957
-139.5354,43,138.490495
-153.15733,38,138.520078
-167.97652,41,138.548684
-213.59103,48,138.577852
-157.94296,34,138.612148
-158.36536,23,138.647488
-189.08215,56,138.681731
-182.19537,25,138.708906
-168.30879,43,138.751466
-193.20064,52,138.781191
-215.93784,41,138.807751
-184.33702,40,138.835284
-225.25943,38,138.869045
-147.40825,32,138.900581
-193.05261,28,138.930225
-173.67389,31,138.965063
-159.35007,30,139.008389
-181.83884,30,139.035042
-150.91882,32,139.065788
-205.92781,23,139.097981
-185.44603,36,139.097981
-141.95714,36,139.132337
-153.98201,41,139.164127
-213.13744,17,139.194851
-151.31812,27,139.225502
-189.21921,28,139.266025
-155.08963,40,139.300703
-156.55432,38,139.330251
-175.98026,36,139.369123
-189.81006,64,139.401937
-198.14435,28,139.401937
-164.24657,34,139.430575
-176.32735,36,139.469082
-190.3512,22,139.506391
-154.64954,41,139.5371
-181.52669,42,139.572162
-157.20828,47,139.602789
-152.50566,40,139.639036
-176.5888,46,139.672964
-195.75346,52,139.709805
-154.29813,36,139.738805
-204.28133,49,139.771079
-188.24986,27,139.802016
-184.00935,40,139.833735
-187.28033,42,139.877848
-157.2187,42,139.911713
-154.89464,27,139.911713
-152.68344,30,139.947556
-189.3473,35,139.978825
-183.83109,38,140.004885
-148.72281,33,140.033471
-213.20172,60,140.070365
-168.37318,36,140.106099
-177.41254,44,140.15008
-193.20647,44,140.15008
-169.68451,40,140.182857
-170.42168,31,140.217722
-158.10863,44,140.247383
-170.19286,53,140.284277
-180.50302,36,140.317088
-167.6098,22,140.354037
-168.13911,43,140.395032
-199.7556,48,140.421608
-174.59338,35,140.453593
-174.02763,34,140.489281
-203.66429,95,140.521998
-216.09694,71,140.554658
-167.62575,52,140.582146
-162.19821,42,140.610836
-155.18344,29,140.640393
-168.2596,40,140.675242
-160.38466,43,140.711351
-180.6138,41,140.747273
-179.58633,26,140.775806
-159.24155,26,140.804238
-154.56665,32,140.833776
-176.1218,26,140.869509
-165.26193,39,140.900169
-187.64989,55,140.925789
-158.43918,29,140.953371
-189.46721,22,140.98512
-175.18867,28,141.022969
-156.33073,34,141.053812
-166.14716,21,141.088653
-162.10541,30,141.132934
-164.14072,52,141.132934
-182.22226,38,141.161533
-174.81042,27,141.1964
-183.55338,40,141.228098
-157.26593,31,141.255198
-187.61375,48,141.287656
-177.64491,39,141.328051
-192.25542,22,141.359766
-183.77118,23,141.397464
-158.14745,40,141.426322
-213.35962,41,141.452912
-151.33281,43,141.483498
-168.81026,37,141.515252
-142.86658,39,141.545022
-331.30124,27,141.574756
-167.2845,31,141.605461
-164.28674,35,141.650505
-249.30055,39,141.68021
-148.0113,30,141.708881
-151.13612,32,141.744851
-148.95805,47,141.772408
-158.07199,47,141.804438
-184.4698,18,141.832152
-188.97641,51,141.874178
-163.37091,30,141.904865
-173.96239,24,141.938725
-170.87521,36,141.965254
-221.37323,61,142.001134
-177.24115,41,142.039211
-150.23836,36,142.039211
-197.0335,53,142.079254
-184.5894,43,142.118073
-213.12375,19,142.155954
-179.17436,35,142.155954
-185.75356,50,142.182583
-175.53589,49,142.216328
-201.5387,50,142.247525
-156.47765,47,142.286863
-161.50034,29,142.316516
-179.05106,24,142.345245
-149.82373,28,142.378481
-204.4288,65,142.412849
-147.91435,29,142.440528
-203.1387,21,148.748975
-210.20699,47,148.777554
-153.31082,42,148.806124
-172.28171,21,148.832484
-183.66022,33,148.86839
-152.72112,42,148.917446
-166.77603,33,148.951296
-159.49347,31,148.951296
-155.19841,62,148.982637
-144.50053,43,149.01878
-147.64365,50,149.051101
-192.09412,54,149.094147
-147.56918,48,149.120679
-148.67645,32,149.155975
-162.32733,38,149.194075
-155.86661,48,149.231925
-203.87816,51,149.260524
-141.99275,27,149.290171
-186.81573,31,149.318767
-169.8219,75,149.379248
-262.30118,53,149.410016
-146.76524,34,149.445006
-694.1058,82,149.4716
-174.1361,55,149.501223
-176.67747,49,149.534062
-154.16763,46,149.534062
-212.25853,52,149.567865
-150.02118,33,149.617993
-152.13716,38,149.645549
-153.01021,42,149.674295
-169.93587,53,149.703929
-147.23343,46,149.7396
-155.94981,60,149.766317
-164.49579,49,149.803225
-202.8639,63,149.838598
-154.88435,46,149.884207
-136.70468,41,149.91197
-164.72441,51,149.942684
-168.09618,36,149.969246
-152.34239,29,149.99849
-160.41457,58,150.034802
-168.00804,40,150.074695
-170.25577,61,150.105303
-165.16083,31,150.136096
-141.04854,34,150.162637
-147.72748,39,150.203454
-141.81982,38,150.246104
-185.34491,45,150.246104
-163.61252,26,150.275843
-153.75916,39,150.311861
-158.92586,37,150.340526
-171.07747,76,150.386535
-161.07599,32,150.417224
-144.23221,35,150.452967
-216.28761,55,150.452967
-193.53174,31,150.488715
-167.78992,39,150.51524
-226.97455,60,150.552198
-158.88794,42,150.585929
-178.56013,32,150.618771
-148.88298,28,150.645719
-146.56413,35,150.685174
-169.43182,26,150.685174
-153.98683,48,150.723023
-165.14882,42,150.753057
-159.77946,38,150.785901
-179.4939,38,150.818574
-148.9877,31,150.852257
-159.8306,38,150.88499
-257.57727,50,150.921103
-146.0387,28,150.921103
-158.08466,57,150.951843
-132.11115,32,150.986543
-161.45595,27,150.986543
-143.52377,34,151.04082
-212.29707,48,151.069369
-144.80463,41,151.100116
-169.65756,34,151.133049
-255.86398,85,151.170933
-161.42311,62,151.201604
-137.73073,59,151.235332
-158.74467,47,151.287561
-164.68684,46,151.316321
-134.1264,32,151.350039
-183.37341,81,151.386059
-177.67285,66,151.432047
-154.10052,27,151.460661
-146.28896,69,151.487491
-232.51328,50,151.522044
-148.8014,60,151.549713
-152.08643,32,151.583404
-151.09805,39,151.616185
-143.68768,43,151.643915
-161.96834,35,151.694075
-199.71562,25,151.721633
-190.32219,35,151.751259
-163.69629,44,151.788848
-166.45178,35,151.788848
-168.68672,54,151.831746
-186.32294,41,151.861466
-170.60287,28,151.900971
-158.7209,35,151.935757
-178.1893,60,151.963313
-144.06898,29,152.005377
-158.23903,40,152.005377
-140.82536,44,152.038128
-144.46597,41,152.038128
-157.34215,32,152.071985
-154.94154,27,152.121068
-152.46059,33,152.160025
-170.69896,50,152.195843
-167.09741,48,152.223429
-207.17773,62,152.252859
-147.50745,47,152.28473
-167.65576,48,152.313054
-169.5409,30,152.35573
-197.16977,53,152.35573
-140.95453,37,152.402886
-156.03702,37,152.430795
-174.84799,50,152.467634
-137.65157,31,152.503459
-154.80153,39,152.503459
-165.71236,48,152.532003
-215.54715,54,152.571311
-147.79857,48,152.6024
-159.10756,35,152.655672
-145.42229,46,152.655672
-151.89993,36,152.686393
-167.20372,37,152.716158
-156.77185,28,152.742698
-166.27419,57,152.781648
-296.17334,66,152.808297
-163.85994,26,152.844102
-152.5853,28,152.874922
-151.81636,49,152.917595
-164.42801,31,152.917595
-149.67007,25,152.917595
-145.66559,30,152.949983
-160.26956,26,152.990065
-144.51587,30,153.020976
-174.01973,31,153.059866
-184.13733,37,153.093576
-147.69434,34,153.12428
-185.65207,28,153.165159
-177.09552,39,153.20299
-164.27577,52,153.20299
-153.96089,50,153.233645
-152.16902,36,153.273494
-240.5694,71,153.301953
-141.68343,45,153.332594
-146.32617,23,153.368596
-168.1772,25,153.368596
-154.02841,35,153.39878
-181.1581,49,153.428047
-177.95898,37,153.482651
-176.43202,61,153.512352
-188.5158,38,153.540001
-168.51936,51,153.574788
-154.93637,38,153.601321
-160.53647,46,153.629992
-232.44826,55,153.657533
-188.96275,53,153.692338
-158.09518,27,153.727163
-170.63554,39,153.758864
-139.35861,37,153.796655
-204.93777,60,153.838541
-162.44373,55,153.869197
-147.45386,31,153.904125
-225.78548,59,153.933094
-144.69716,43,153.961161
-142.73967,73,154.005982
-189.37885,66,154.03328
-169.96292,37,154.080414
-206.13873,55,154.107049
-172.42041,36,154.140802
-161.80782,36,154.172462
-154.5877,32,154.210319
-150.64517,61,154.241049
-179.58652,38,154.275714
-168.40802,34,154.311435
-175.08493,34,154.343203
-211.9537,76,154.381616
-203.68483,47,154.420519
-156.88864,40,154.450235
-138.90279,44,154.489138
-176.94948,47,154.52293
-171.94691,49,154.562266
-198.05049,85,154.592979
-162.1891,60,154.633909
-157.04092,40,154.667565
-196.96484,49,154.700562
-165.03276,53,154.727209
-151.39578,50,154.769373
-165.92578,44,154.807588
-155.35849,50,154.844604
-168.37703,32,154.876383
-970.9783,101,154.913201
-162.23557,61,154.956285
-180.7563,61,154.997771
-144.00029,61,155.031004
-188.92682,36,155.031004
-147.16946,43,155.059826
-179.90268,35,155.096795
-188.4776,60,155.127374
-179.66302,28,155.168338
-151.06155,60,155.19709
-155.30014,29,155.224678
-136.72462,41,155.268921
-164.73032,55,155.2997
-152.7242,45,155.327822
-151.91528,35,155.36321
-154.58595,45,155.400998
-147.88284,40,155.443381
-166.97678,22,155.471036
-157.23665,45,155.501825
-178.9797,31,155.531768
-151.96065,48,155.531768
-202.20264,46,155.575878
-154.21507,39,155.609872
-171.37961,55,155.639602
-161.15334,32,155.672387
-163.81482,37,155.699
-149.8707,33,155.726564
-160.29068,27,155.764444
-140.56958,48,155.799348
-150.36362,30,155.835162
-162.43073,39,155.867822
-139.77245,30,155.896571
-162.90933,29,155.935814
-159.85417,38,155.966541
-225.22632,89,156.010736
-196.87985,54,156.042484
-146.01898,41,156.070244
-183.53447,35,156.096785
-145.10568,38,156.134878
-165.18048,37,156.169121
-202.06265,47,156.195859
-152.01367,32,156.242076
-190.22585,51,156.273958
-158.49995,36,156.273958
-206.4303,46,156.30607
-164.31793,33,156.337826
-146.26294,42,156.388535
-127.74017,44,156.420152
-147.98065,36,156.451974
-133.41855,37,156.482596
-191.9806,72,156.518494
-167.52205,31,156.518494
-145.6363,41,156.545276
-151.25197,36,156.6055
-141.85637,41,156.634118
-223.76091,64,156.66885
-152.04968,33,156.66885
-152.63835,42,156.702579
-160.35709,38,156.7302
-154.28024,27,156.770171
-177.62016,58,156.803998
-153.94804,31,156.839799
-144.53326,33,156.839799
-153.4933,62,156.866325
-177.08331,38,156.899059
-195.86476,37,156.931015
-152.16222,28,156.974058
-173.21095,41,157.011935
-161.42383,38,157.037438
-153.42111,34,157.065063
-166.8447,51,157.09258
-158.2301,32,157.120189
-205.3151,62,157.171693
-164.33826,34,157.171693
-249.21092,84,157.171693
-161.62619,28,157.205477
-171.68828,33,157.235193
-150.21288,40,157.267409
-146.23683,38,157.295492
-160.12321,29,157.330179
-143.29216,48,157.36313
-182.91,28,157.398967
-144.91673,43,157.43289
-179.58777,43,157.43289
-189.83902,31,157.465666
-147.27385,50,157.50443
-146.5852,36,157.540257
-162.64793,40,157.570913
-172.64877,57,157.602568
-136.94067,35,157.638849
-168.1431,40,157.667571
-166.21213,52,157.701811
-158.66493,58,157.745948
-162.93578,42,157.780644
-175.86136,33,157.809313
-171.70453,40,157.83796
-154.60701,35,157.872685
-192.50958,72,157.911411
-169.01483,43,157.9422
-149.54655,32,157.978487
-164.07254,41,158.010869
-141.77463,64,158.042647
-153.90535,35,158.08923
-179.34987,60,158.120929
-169.17555,65,158.152561
-199.6149,56,158.180224
-169.15257,45,158.218609
-224.2999,44,158.248817
-168.4088,59,158.276417
-164.81834,30,158.308463
-152.46815,32,158.3463
-159.73425,67,158.38009
-198.11562,43,158.412966
-170.83583,38,158.452963
-175.03745,36,158.482725
-159.34052,41,158.516958
-159.42525,25,158.547662
-180.26843,61,158.576481
-155.24481,42,158.607833
-182.64029,44,158.649362
-170.28725,35,158.690323
-151.64348,45,158.690323
-174.84067,45,158.735639
-151.0851,42,158.764349
-279.59232,49,158.80455
-145.40367,52,158.80455
-187.52989,38,158.836295
-169.73782,32,158.871031
-155.28967,58,158.899748
-137.7652,54,158.948966
-157.2001,44,158.984682
-162.11722,62,159.029339
-207.56671,52,159.062199
-174.09612,57,159.089812
-215.55005,56,159.122474
-212.9823,70,159.157369
-197.29733,60,159.187187
-185.51942,33,159.187187
-157.48885,55,159.227573
-150.66974,36,159.273208
-141.53934,33,159.304005
-172.24983,53,159.330531
-161.73247,49,159.361453
-163.298,38,159.389042
-141.78183,42,159.419675
-170.27917,65,159.457811
-160.21074,39,159.488454
-158.61372,36,159.529779
-147.28577,38,159.560705
-156.17046,41,159.590295
-161.05301,43,159.62414
-157.24771,29,159.650722
-192.37024,54,159.692272
-162.02992,40,159.692272
-199.4557,31,159.735408
-190.02505,68,159.774535
-155.13075,33,159.805199
-163.20764,55,159.851228
-182.81358,65,159.851228
-159.04967,42,159.878818
-165.50597,44,159.907794
-190.82277,57,159.940625
-163.64839,37,159.979637
-156.92638,35,160.029803
-204.56874,52,160.058903
-169.89014,68,160.089099
-181.98145,34,160.12413
-158.05641,54,160.171346
-171.06659,55,160.203089
-154.30235,44,160.231676
-195.02267,66,160.265437
-132.84874,30,160.293178
-157.67801,49,160.344687
-171.02983,46,160.385234
-162.88414,21,160.385234
-171.77716,34,160.416197
-155.30814,32,160.450182
-136.5843,55,160.48563
-141.81308,38,166.681659
-165.49887,34,166.725576
-164.08122,62,166.756382
-150.51839,44,166.800319
-160.33627,43,166.831
-175.98804,43,166.859655
-172.30318,53,166.88885
-195.25536,39,166.91649
-159.38707,29,166.946626
-135.5367,35,166.982371
-153.48547,40,167.031458
-186.28046,87,167.05912
