#{"t_start": 1778795877.6988792, "env_id": "None"}
r,l,t
-173.52382,49,117.796921
-186.08145,43,117.825614
-194.928,68,117.863569
-148.4319,42,117.904855
-150.87805,36,117.932544
-173.66565,62,117.963692
-170.13562,60,117.989365
-152.73753,30,118.022799
-162.69856,77,118.070955
-194.51004,33,118.102982
-160.35641,52,118.133705
-182.70554,63,118.160209
-163.59802,40,118.191026
-191.82672,49,118.226062
-187.21014,51,118.262937
-160.67902,46,118.262937
-138.93385,38,118.304897
-149.4426,36,118.339668
-231.27708,50,118.378644
-156.42227,36,118.407183
-154.51248,33,118.446152
-184.45102,62,118.47996
-180.04483,55,118.507593
-209.43106,76,118.545526
-175.4893,74,118.576258
-238.92975,49,118.605916
-163.93924,28,118.6346
-161.20305,43,118.666313
-154.9071,43,118.717778
-142.21153,41,118.717778
-170.2077,70,118.755777
-161.15056,26,118.784404
-161.55453,55,118.834695
-139.81198,31,118.872626
-148.67705,43,118.910714
-206.87927,66,118.910714
-195.8215,65,118.939347
-144.5839,47,118.96686
-190.49586,40,118.994544
-211.73973,96,119.037577
-183.30786,27,119.073422
-171.7174,41,119.10934
-178.1959,57,119.141243
-166.02992,43,119.168987
-151.22433,52,119.198759
-174.79129,47,119.233641
-155.41728,24,119.260108
-175.70251,61,119.292396
-133.1131,32,119.335839
-200.61296,63,119.371552
-153.84534,37,119.404227
-142.19102,51,119.4349
-143.18153,39,119.465696
-173.50662,56,119.494429
-177.13667,52,119.527138
-188.26083,70,119.556929
-167.54623,40,119.58571
-145.10223,41,119.638759
-203.59976,41,119.670438
-154.29596,32,119.703433
-147.98184,44,119.736307
-144.04933,61,119.769018
-175.95786,59,119.810981
-221.24315,86,119.840779
-192.74124,37,119.875596
-169.74873,94,119.908283
-142.60533,42,119.954294
-185.13641,64,119.98602
-179.6374,60,120.020004
-170.9396,38,120.056661
-187.277,76,120.089464
-157.01965,56,120.122179
-182.50644,49,120.148733
-204.52322,25,120.18259
-220.0234,68,120.213369
-156.53676,46,120.254227
-161.48083,29,120.285048
-244.7121,39,120.3231
-156.22937,41,120.356002
-189.18443,80,120.393942
-157.95573,46,120.427742
-157.5377,39,120.462536
-128.5806,45,126.63578
-173.85936,77,126.66367
-185.86195,58,126.694516
-175.36937,33,126.723161
-237.85168,88,126.766081
-172.06929,58,126.798285
-150.35281,37,126.846618
-142.29224,36,126.874269
-169.53711,63,126.903413
-166.42387,40,126.948958
-210.29219,29,126.987814
-132.76802,93,127.031218
-132.96512,40,127.031218
-219.23454,82,127.066324
-145.24823,44,127.094939
-168.71536,76,127.132269
-164.99652,99,127.169705
-163.2655,41,127.212244
-232.67188,47,127.244606
-150.71469,56,127.273145
-143.50342,39,127.304859
-171.77539,52,127.334558
-161.82332,76,127.361063
-153.49055,30,127.414446
-201.85834,73,127.414446
-209.26561,54,127.448489
-137.63177,55,127.489384
-136.05338,42,127.514926
-144.69554,44,127.545687
-151.71904,48,127.573319
-159.67337,64,127.607094
-193.22737,36,127.638808
-136.72707,31,127.675596
-149.68623,30,127.711465
-207.36948,32,127.752402
-153.53815,68,127.778986
-158.6391,58,127.814871
-151.94917,83,127.846606
-154.7709,44,127.874292
-159.47159,37,127.931158
-148.49814,52,127.96301
-140.83847,63,127.998574
-160.95853,97,128.066146
-164.40671,64,128.100954
-153.89098,50,128.129731
-146.90303,30,128.163517
-215.86621,75,128.20975
-154.3902,29,128.247741
-178.14384,66,128.2827
-143.92557,61,128.314483
-147.03151,94,128.342339
-141.77727,45,128.380211
-136.84215,58,128.380211
-158.333,65,128.422232
-144.35207,46,128.454034
-168.30104,31,128.495071
-164.30049,32,128.549386
-159.34758,49,128.579095
-135.99022,70,128.60574
-140.10059,67,128.638743
-196.04608,73,128.674695
-145.63228,42,128.701317
-170.28514,26,128.736752
-173.6701,40,128.777632
-141.46216,44,128.815552
-122.508,88,128.847234
-260.40515,103,128.879469
-159.50339,39,128.907062
-156.39333,66,128.943411
-173.76466,43,128.974619
-147.51962,54,129.004367
-138.55635,37,129.052134
-158.33026,58,129.083276
-178.47618,52,129.115965
-161.1094,48,129.155876
-215.01744,65,129.187711
-170.33188,55,129.228646
-169.90112,53,129.228646
-162.45782,50,129.275121
-177.9181,42,129.30802
-153.08415,47,129.334495
-157.90636,38,129.367404
-154.16043,28,129.418694
-156.10022,49,129.451756
-146.34296,57,129.451756
-174.13759,128,129.489883
-147.15352,32,129.490937
-199.6295,41,129.522835
-135.49686,47,129.555654
-134.00192,34,129.598492
-185.11285,96,129.642666
-150.75847,37,129.669693
-127.74102,51,129.700569
-153.8369,59,129.731075
-197.92662,39,129.758804
-161.84628,65,129.807025
-168.57054,67,129.833708
-146.04155,52,129.86946
-161.01021,33,129.897097
-154.0528,35,129.925803
-156.2611,43,129.955562
-216.9993,58,129.993699
-147.85855,26,130.034618
-141.00375,47,130.062221
-149.33084,35,130.098241
-153.5728,81,130.132141
-159.69641,51,130.165952
-142.37685,62,130.206188
-140.88408,35,130.242264
-152.43327,28,130.242264
-172.27263,38,130.273981
-136.93768,60,130.313524
-215.51357,92,130.313524
-149.9018,33,130.34694
-159.60368,57,130.392515
-141.07065,30,130.434011
-161.11057,52,130.466817
-165.45186,47,130.497437
-143.51657,47,130.535588
-155.48824,57,130.535588
-155.23564,59,130.563254
-145.66643,34,130.59715
-143.77997,60,130.633869
-150.71692,37,130.660501
-160.90416,47,130.709688
-143.74374,46,130.741288
-155.98535,31,130.769916
-142.88394,53,130.805107
-157.04385,51,130.805107
-165.62175,55,130.844048
-177.67049,49,130.879017
-142.98778,35,130.922188
-170.26991,37,130.956144
-173.1313,40,130.985018
-166.84023,52,131.015857
-167.01637,116,131.050716
-177.7418,39,131.079394
-149.10316,26,131.106923
-205.61366,72,131.138699
-148.22504,41,131.18506
-155.18085,39,131.227085
-171.195,87,131.259967
-150.70749,43,131.286598
-140.74985,57,131.320302
-154.25433,62,131.320302
-153.69489,68,131.368299
-175.08134,36,131.403092
-199.01859,79,131.442224
-185.83836,49,131.481146
-152.42915,64,131.513402
-151.83878,64,131.54572
-164.03893,45,131.580449
-136.59981,74,131.617323
-200.3237,40,131.654466
-132.56084,47,131.654466
-141.84216,53,131.707729
-155.63454,36,131.735337
-181.72917,45,131.764095
-186.38795,71,131.814376
-146.42001,63,131.853909
-138.62123,44,131.891873
-1717.9352,175,131.922579
-124.346985,75,131.95538
-137.76863,63,131.992272
-199.79968,67,132.025089
-165.13744,58,132.065426
-178.05356,106,132.094092
-153.66356,38,132.126967
-143.39981,53,132.153616
-163.16927,43,132.183629
-153.31703,50,132.220989
-141.37209,43,132.25694
-158.4902,38,132.300334
-150.19675,49,132.33746
-166.13849,47,132.367149
-168.06303,47,132.397853
-172.37082,34,132.429524
-167.46085,34,132.470783
-145.45778,69,132.500749
-179.06802,31,132.532621
-148.36949,95,132.562325
-141.33556,66,132.590003
-176.39864,42,132.633495
-142.20749,28,132.672275
-172.60365,57,132.709253
-198.66249,64,132.740979
-139.52916,45,132.778882
-161.67929,50,132.819023
-231.00018,71,132.860038
-164.16086,41,132.888054
-197.17424,92,132.93393
-229.63498,51,132.967822
-169.29916,56,132.997588
-182.49591,35,133.027099
-164.69804,74,133.05582
-165.61201,61,133.096641
-146.25159,28,133.136937
-139.18799,59,133.178096
-156.10278,38,133.178096
-164.16142,46,133.212481
-167.22752,72,133.248965
-170.9651,56,133.286863
-168.08102,71,133.328784
-142.45943,43,133.359906
-146.03339,45,133.401849
-130.3364,49,133.43257
-161.70424,29,133.464715
-146.46216,76,133.494869
-187.56772,55,133.533189
-211.88971,18,133.565711
-154.25443,37,133.606649
-160.64171,91,133.645558
-182.12177,63,133.673189
-166.68164,53,133.698811
-176.82047,63,133.724369
-159.79355,26,133.763468
-162.03119,58,133.795516
-147.1326,36,133.840474
-212.8104,61,133.866023
-187.18633,76,133.907909
-419.42715,52,133.941767
-148.6765,39,133.974709
-232.20609,60,134.002405
-188.42508,33,134.043502
-169.85167,60,134.07981
-187.55128,28,134.108378
-163.06165,82,134.143245
-135.67468,42,134.192474
-155.72855,61,134.235582
-150.41634,79,134.266144
-176.15648,32,134.291725
-146.3325,61,134.323451
-140.40556,56,134.356121
-182.2603,32,134.39202
-143.9979,64,134.423723
-133.86378,33,134.463789
-163.12633,32,134.463789
-162.80432,26,134.495865
-126.16594,74,134.522159
-212.93814,64,134.590211
-210.23392,44,134.626107
-146.80634,60,134.659265
-144.97917,51,134.692238
-168.67429,89,134.724989
-209.07378,69,134.759948
-177.90308,58,134.759948
-144.55472,67,134.796742
-155.39308,34,134.832617
-165.90936,48,134.8686
-158.72395,26,134.897249
-136.60931,48,134.929986
-140.06157,45,134.958758
-140.6384,32,134.993647
-137.97658,49,135.023259
-136.2447,41,135.06434
-160.63414,66,135.105361
-151.82422,40,135.105361
-157.86285,45,135.138004
-161.15561,28,135.138004
-185.67406,48,135.190233
-151.85762,36,135.229427
-195.2355,48,135.263224
-192.12111,36,135.263224
-185.55507,42,135.292428
-163.58014,57,135.340055
-152.16043,38,135.37487
-175.52965,31,135.40468
-190.30235,107,135.440387
-170.99248,48,135.481282
-146.34415,33,135.520348
-153.90092,62,135.550048
-167.87584,36,135.581722
-164.71262,135,135.608404
-148.8727,43,135.650411
-179.64224,56,135.650411
-767.3891,78,135.682178
-149.96204,34,135.720554
-164.43115,46,135.766147
-136.73454,44,135.766147
-195.99588,55,135.80561
-191.65001,47,135.844744
-155.54088,44,135.844744
-184.04192,76,135.844744
-175.47693,55,135.880797
-153.91508,53,135.922304
-147.70062,46,135.958799
-160.12619,30,135.991485
-129.98901,45,136.024209
-218.07404,48,136.052355
-167.49545,54,136.085626
-151.48663,35,136.120939
-145.35074,73,136.120939
-205.47647,66,136.151005
-166.72588,34,136.204598
-158.95792,53,136.243722
-181.01631,52,136.290795
-167.3324,59,136.322611
-168.54869,57,136.358106
-153.87994,87,136.358106
-153.53943,63,136.358106
-148.11435,30,136.387868
-146.46822,80,136.416537
-176.19702,54,136.452417
-166.61554,26,136.488105
-172.72717,31,136.525988
-161.56747,38,136.552772
-135.52934,48,136.593673
-144.55289,69,136.633992
-133.70055,45,136.662642
-139.89832,65,136.68835
-142.21086,61,136.724598
-159.42648,32,136.724598
-134.69289,45,136.755229
-156.04782,54,143.19086
-231.38953,58,143.241052
-155.11606,45,143.269778
-141.65726,43,143.298417
-144.53343,27,143.332206
-140.46072,53,143.372545
-153.40408,71,143.409462
-179.30655,64,143.436139
-150.27844,42,143.480162
-148.54227,45,143.521122
-146.20036,51,143.549904
-147.67479,66,143.59201
-162.11478,117,143.622728
-209.99135,58,143.663799
-143.40372,70,143.694728
-156.00479,36,143.724472
-138.21436,74,143.762505
-131.53467,60,143.790219
-163.85446,21,143.826175
-138.12834,43,143.86318
-143.93423,37,143.893917
-135.52182,40,143.926406
-149.72821,29,143.958055
-157.68019,44,144.005461
-200.71056,78,144.035169
-174.53801,97,144.06902
-155.11354,53,144.108926
-147.73956,45,144.13558
-161.15373,55,144.168341
-185.63521,37,144.220501
-196.59001,40,144.265355
-192.84352,81,144.30637
-164.95395,86,144.336022
-130.70229,72,144.364719
-163.2637,49,144.402683
-127.305046,56,144.431348
-152.79909,80,144.46254
-162.31026,44,144.523716
-147.46373,45,144.568722
-180.2058,54,144.601675
-143.36926,68,144.635457
-161.42809,75,144.667156
-141.63797,38,144.703236
-148.51956,74,144.732467
-207.98956,94,144.759729
-215.19527,117,144.797454
-154.13278,43,144.837118
-156.2309,55,144.888218
-151.56552,42,144.888218
-145.38362,44,144.924467
-144.04959,45,144.957063
-130.16107,45,144.999098
-150.55836,40,145.027925
-170.24658,86,145.067866
-134.97069,48,145.108802
-161.44473,42,145.137469
-166.87166,28,145.183546
-153.18665,45,145.216289
-135.89696,58,145.248353
-147.66222,39,145.296607
-514.65265,94,145.330453
-168.51334,133,145.362156
-161.53778,54,145.397019
-165.66525,84,145.432168
-131.27917,53,145.481327
-169.81471,60,145.514026
-139.99443,40,145.553529
-147.13605,47,145.587113
-152.25648,41,145.626272
-141.97038,69,145.626272
-153.71408,49,145.672586
-166.07693,28,145.70876
-143.77779,40,145.75091
-139.24841,32,145.784782
-147.64365,48,145.832647
-153.94618,86,145.869422
-168.45848,59,145.90432
-176.56717,60,145.933443
-133.05461,49,145.933443
-145.62047,51,145.977323
-171.32028,49,146.007097
-159.37065,39,146.04595
-134.14285,67,146.04595
-148.0015,33,146.087963
-153.99069,42,146.117691
-142.19914,48,146.159697
-157.60368,51,146.192461
-186.02504,51,146.234509
-126.70059,35,146.268326
-160.43033,62,146.303229
-225.45499,80,146.356543
-139.20007,57,146.387167
-162.38484,49,146.428277
-139.35652,45,146.463163
-123.790665,64,146.496958
-160.4142,89,146.537441
-161.84433,122,146.57022
-121.829544,119,146.61329
-158.12607,30,146.61329
-149.6968,39,146.644048
-142.21033,74,146.692217
-175.75426,77,146.724946
-193.37483,46,146.761542
-202.02342,35,146.791244
-151.6402,61,146.8235
-186.82767,53,146.872215
-228.53407,69,146.906959
-138.11137,36,146.943845
-141.06525,55,146.983236
-146.90479,46,147.009265
-146.24844,34,147.045365
-122.43741,50,147.071991
-193.32547,84,147.098482
-146.5843,37,147.137416
-146.64474,34,147.173559
-146.76988,28,147.201226
-164.65617,34,147.245254
-141.0625,41,147.27908
-136.90321,56,147.313302
-156.31607,45,147.350846
-152.0756,42,147.384779
-166.48726,63,147.415626
-156.6865,44,147.442286
-157.03807,43,147.492253
-204.35092,148,147.524032
-138.11826,62,147.559911
-146.43227,39,147.589448
-155.86255,44,147.619072
-155.06764,46,147.65696
-140.32788,64,147.685574
-156.69379,74,147.737851
-184.6612,57,147.766432
-153.07805,55,147.812217
-142.4606,44,147.841974
-192.98901,66,147.879784
-146.97403,78,147.912715
-135.03183,78,147.95122
-148.33661,39,147.983561
-183.54831,42,148.030234
-160.44733,47,148.061168
-188.2357,65,148.08979
-177.38463,106,148.13093
-137.89911,54,148.158425
-158.31757,49,148.192276
-179.62576,55,148.229103
-154.82242,42,148.266075
-154.10358,33,148.300083
-153.76495,56,148.337005
-162.3973,72,148.383238
-169.39153,39,148.427815
-150.24146,61,148.470906
-166.1808,121,148.502966
-156.70753,81,148.545196
-158.08806,38,148.587442
-138.57448,29,148.620579
-170.12991,78,148.653337
-190.1907,68,148.70298
-141.795,83,148.745854
-169.1916,44,148.745854
-145.5617,49,148.782515
-143.50418,37,148.783014
-144.00864,34,148.843349
-143.26797,51,148.875129
-141.39166,57,148.903906
-148.17728,31,148.934825
-139.75557,54,148.989465
-128.41873,55,149.021427
-151.55414,37,149.066669
-147.5469,41,149.096475
-155.3071,41,149.139841
-148.57887,40,149.139841
-653.07684,105,149.177274
-161.88199,37,149.224933
-156.87622,91,149.257832
-149.99512,39,149.303586
-155.46602,54,149.333757
-156.9132,59,149.387987
-177.11615,57,149.423527
-138.54918,54,149.454571
-145.14548,48,149.492426
-177.70668,59,149.557815
-128.9832,67,149.598946
-142.51195,39,149.634866
-175.32846,109,149.672314
-150.12099,52,149.672314
-172.04938,71,149.729535
-145.2161,79,149.759388
-135.14217,48,149.800257
-161.28583,38,149.838211
-144.92728,49,149.867628
-185.14517,46,149.899207
-134.63445,47,149.937105
-149.25066,146,149.973969
-153.52939,38,150.004405
-163.07135,46,150.047539
-170.34167,32,150.079038
-154.07814,58,150.132268
-160.47198,47,150.164046
-201.35909,41,150.193779
-170.8175,64,150.233607
-162.07706,67,150.266446
-165.40208,53,150.302713
-138.70387,36,150.360085
-159.56479,66,150.390847
-201.27579,68,150.42566
-149.29288,67,150.472346
-164.3091,59,150.5139
-169.5438,66,150.553489
-153.25536,59,150.553489
-148.49902,44,150.593955
-216.26343,89,150.626769
-194.80626,59,150.6717
-137.6488,32,150.702284
-176.16992,31,150.750567
-162.52693,49,150.787428
-146.08186,52,150.821325
-166.84573,73,150.856456
-135.80096,56,150.894822
-131.36101,105,150.928549
-142.554,41,150.974773
-129.50192,60,151.006486
-177.87837,44,151.044786
-157.20357,48,151.090578
-148.1068,40,151.122329
-149.13414,97,151.170741
-131.12424,34,151.20443
-163.60464,31,151.245943
-183.18974,93,151.288493
-179.98872,41,151.318522
-145.94548,64,151.345817
-171.10065,68,151.376317
-160.58737,36,151.41718
-186.86554,101,151.451015
-138.8886,37,151.492328
-153.9726,53,151.527362
-130.84985,34,151.55933
-158.02393,47,151.622518
-136.99084,34,151.622518
-137.10533,39,151.657108
-161.10506,36,151.701296
-146.36499,44,151.735415
-147.56274,70,151.769233
-150.45416,83,151.814595
-232.31015,72,151.867229
-152.1175,49,151.867229
-171.41344,38,151.901067
-128.0315,58,151.928741
-164.27122,65,151.967622
-165.27919,74,152.026277
-155.72,40,152.062567
-131.161,37,152.097334
-177.27827,36,152.137358
-147.01169,49,152.170088
-139.2776,54,152.201038
-155.44772,90,152.237847
-135.27028,82,152.273251
-174.87756,47,152.326944
-178.6838,44,152.357693
-137.96658,32,152.390821
-142.15692,41,152.432286
-135.7088,50,152.479738
-193.53773,67,152.509356
-129.73367,49,152.543417
-157.72107,42,152.594953
-146.33542,46,152.641079
-126.42863,103,152.68502
-196.295,70,152.717877
-157.00124,51,152.758073
-147.74152,34,152.788911
-184.02689,82,152.854729
-195.77443,43,152.890515
-221.18832,86,152.922572
-117.93106,115,152.922572
-143.2534,49,152.965669
-145.3931,51,152.998462
-147.3479,66,153.035286
-146.61224,35,153.077967
-142.70013,101,153.12174
-161.5138,51,153.161634
-151.96657,54,153.195381
-143.6835,78,153.2471
-149.07753,49,153.2471
-126.65384,60,153.280124
-151.12482,29,153.280124
-138.26274,42,153.336611
-142.08647,53,153.376562
-135.73431,74,153.406124
-137.07181,95,160.486202
-145.01894,46,160.524042
-155.83789,55,160.564982
-147.21916,65,160.600893
-142.44246,39,160.637776
-166.2685,43,160.669608
-134.18747,37,160.710418
-152.75206,63,160.744623
-148.25569,54,160.778898
-136.2273,99,160.814776
-129.83636,65,160.873327
-150.14621,53,160.913604
-138.97743,66,160.943406
-170.1778,54,160.984744
-135.9826,64,160.984744
-157.58855,42,161.018922
-124.555756,64,161.068216
-135.23273,46,161.122109
-138.8942,56,161.167825
-151.70322,39,161.203689
-180.29742,108,161.203689
-138.871,68,161.234272
-167.36755,57,161.264912
-176.63937,79,161.294486
-137.22139,74,161.335291
-131.15038,34,161.390574
-155.95804,41,161.423478
-130.6797,46,161.457279
-133.33093,49,161.497394
-129.76837,50,161.533449
-137.88423,76,161.56426
-176.03308,70,161.610389
-145.17757,40,161.649356
-139.46767,71,161.695751
-202.64111,48,161.728433
-148.65503,38,161.782938
-149.2486,57,161.820122
-130.11043,75,161.869594
-136.17004,89,161.90435
-153.01762,51,161.943258
-193.32932,94,161.976262
-129.59384,38,162.017316
-129.95995,59,162.073947
-168.55325,102,162.11705
-153.86789,50,162.153981
-134.82092,56,162.190039
-152.00685,54,162.24079
-230.79736,120,162.28383
-168.14249,76,162.327104
-145.8243,42,162.370178
-133.08325,57,162.413221
-183.06305,88,162.450062
-141.81648,88,162.49928
-209.01007,64,162.538498
-134.65771,62,162.577438
-148.57,46,162.606029
-163.22348,89,162.639932
-152.99008,41,162.672315
-153.68095,57,162.727087
-172.41885,44,162.758767
-165.26631,37,162.80778
-141.08292,47,162.845792
-187.52675,55,162.876635
-114.36411,119,162.931532
-130.81433,64,162.968612
-136.4068,35,163.012517
-158.39578,69,163.062231
-142.96176,104,163.102292
-143.4599,50,163.146793
-150.16313,73,163.183252
-113.23386,87,163.22665
-159.69373,111,163.268619
-184.65921,44,163.314823
-159.28807,37,163.352598
-149.20766,79,163.387375
-154.85135,95,163.420178
-139.85373,46,163.455006
-166.479,85,163.48994
-192.3881,71,163.519592
-158.15149,66,163.571789
-183.855,70,163.629197
-139.36404,53,163.654786
-239.65045,72,163.695664
-131.20502,89,163.724447
-147.93459,59,163.763502
-153.35194,90,163.800344
-147.37383,55,163.840581
-152.37584,85,163.882583
-129.68187,42,163.91424
-124.09194,53,163.970867
-146.093,54,164.002575
-166.16241,59,164.050816
-132.95038,45,164.084689
-163.20901,72,164.12052
-154.63478,59,164.152263
-155.90623,65,164.202536
-146.56454,51,164.243362
-132.257,115,164.243362
-136.8566,43,164.288501
-144.76743,58,164.347044
-152.12744,68,164.38319
-143.5471,94,164.42406
-161.03214,52,164.42406
-151.43864,33,164.42406
-163.53922,66,164.480428
-140.40074,81,164.532838
-139.8899,48,164.568842
-134.84532,129,164.623173
-147.55566,65,164.659887
-199.72876,72,164.699617
-144.16008,55,164.73119
-200.3421,82,164.766935
-159.21992,41,164.8358
-138.79134,71,164.867801
-187.00781,137,164.916239
-149.24922,59,164.957268
-146.64432,78,164.989738
-161.49754,89,165.039332
-123.2442,46,165.074306
-148.46747,35,165.117302
-168.52097,37,165.155282
-152.77304,93,165.155282
-179.56601,77,165.206664
-209.98895,155,165.206664
-144.54906,45,165.270381
-147.02286,71,165.305414
-162.99701,60,165.341472
-153.59952,56,165.373328
-165.31284,105,165.405042
-145.63304,45,165.442927
-133.07536,85,165.480835
-161.89728,34,165.536526
-142.23097,35,165.570376
-143.4339,37,165.602103
-168.92162,62,165.652593
-141.01906,44,165.680209
-133.44247,53,165.710997
-372.66263,107,165.750879
-158.91728,82,165.78478
-145.45831,47,165.830776
-191.77368,40,165.875849
-139.9517,41,165.926399
-151.52151,79,165.955151
-130.8694,84,165.98697
-149.84557,74,166.033508
-138.28093,41,166.07437
-186.72873,53,166.07437
-119.79819,93,166.13396
-144.15828,34,166.168863
-149.27904,69,166.222101
-166.51826,131,166.257996
-137.49382,66,166.301905
-135.76054,94,166.335827
-129.68187,93,166.370829
-150.8458,61,166.415036
-146.72676,44,166.453461
-131.34615,50,166.498109
-151.56897,40,166.535007
-143.08603,81,166.566772
-205.41449,110,166.597408
-142.95613,52,166.636282
-163.13977,52,166.672127
-138.46211,42,166.736673
-128.27698,37,166.779821
-150.42508,78,166.83867
-167.39673,98,166.875891
-141.47884,46,166.921606
-177.88539,123,166.964778
-144.5686,111,167.003277
-135.32014,31,167.034549
-167.7294,114,167.073465
-158.58427,66,167.110502
-146.97122,57,167.172061
-202.01967,143,167.213364
-134.78563,54,167.252577
-215.50894,80,167.252577
-153.61562,47,167.279249
-138.13153,71,167.326833
-159.87,78,167.356894
-176.05582,75,167.406932
-160.37666,50,167.439674
-158.2386,80,167.5189
-197.4078,78,167.553168
-194.25897,72,167.592778
-144.9417,56,167.625783
-199.06383,102,167.66795
-207.47176,100,167.713995
-134.4568,28,167.745782
-157.03384,126,167.779438
-174.46127,43,167.810209
-187.98315,95,167.839901
-145.1297,58,167.877794
-152.6786,45,167.923989
-130.43175,46,167.974211
-205.35703,92,168.007984
-134.52867,75,168.070799
-124.63387,75,168.115959
-146.49002,72,168.147711
-143.82774,62,168.187802
-160.58434,34,168.236362
-172.83672,69,168.279347
-157.37462,120,168.332463
-145.9808,59,168.368526
-172.3411,104,168.407
-136.11913,73,168.439004
-133.73491,51,168.470815
-145.39554,88,168.527272
-173.07611,174,168.560045
-162.82205,37,168.596946
-147.67398,53,168.630806
-173.02222,61,168.666682
-130.00427,52,168.699429
-184.29492,84,168.699429
-175.78867,65,168.754955
-155.11531,31,168.791009
-148.62509,58,168.830991
-135.30821,37,168.860693
-134.215,55,168.903268
-127.63145,52,168.942755
-142.54031,55,168.942755
-136.54413,68,168.973155
-149.21057,43,169.037664
-130.97536,48,169.070453
-159.8744,62,169.103218
-138.02298,47,169.147315
-159.65845,87,169.190525
-164.44041,66,169.234569
-136.30556,78,169.271469
-204.72691,76,169.307607
-161.63443,51,169.34558
-125.639404,63,169.38675
-134.37962,57,169.433378
-152.24858,61,169.479646
-147.07364,50,169.516387
-156.05946,59,169.546094
-145.46094,49,169.571714
-137.29694,93,169.603258
-142.7837,72,169.665536
-157.3258,78,169.712528
-164.53186,68,169.763072
-146.81041,60,169.796357
-133.37418,82,169.796357
-143.05682,66,169.833621
-149.047,64,169.865449
-133.44278,46,169.92506
-145.02283,46,176.890533
-158.16882,95,176.9346
-986.187,148,176.990103
-118.9288,88,177.023868
-193.93842,63,177.059143
-140.77551,93,177.088906
-155.11488,94,177.120713
-127.99448,57,177.169192
-229.61223,116,177.215403
-135.50192,71,177.263439
-130.70665,61,177.307499
-134.31172,63,177.35596
-142.61272,65,177.35596
-158.55582,112,177.442496
-144.62212,94,177.479291
-163.96675,47,177.511151
-133.12003,71,177.541983
-222.15369,124,177.584888
-174.35995,62,177.616613
-153.94006,96,177.671039
-180.26204,127,177.710063
-154.2651,62,177.757877
-130.93687,51,177.795935
-159.70079,66,177.823148
-198.89594,108,177.903475
-256.70526,95,177.935714
-146.61655,55,177.968401
-143.66556,52,178.002218
-154.42302,59,178.044353
-267.75674,125,178.077166
-145.55574,50,178.163405
-143.10251,79,178.22756
-141.5104,63,178.261373
-199.54509,157,178.309838
-122.76986,92,178.349081
-151.52289,84,178.390423
-109.234375,180,178.43049
-134.99564,53,178.494344
-161.08572,138,178.52942
-151.48178,88,178.580248
-129.67082,54,178.613625
-136.22559,53,178.663047
-134.74551,79,178.724693
-134.52953,72,178.763949
-148.20457,47,178.796985
-140.19191,55,178.840034
-154.23885,56,178.88515
-139.33311,54,178.925111
-173.1232,134,178.966097
-130.1803,50,179.015174
-136.59784,87,179.050112
-126.63579,69,179.116224
-123.79314,54,179.159525
-146.57726,75,179.208374
-168.92813,102,179.208374
-155.5094,52,179.252211
-193.36977,49,179.252211
-150.82088,107,179.290615
-157.49371,38,179.334639
-170.459,107,179.390151
-158.74187,49,179.42605
-142.36255,66,179.488727
-142.76808,67,179.523687
-147.67603,60,179.586503
-142.2556,70,179.586503
-133.89557,83,179.629605
-169.45499,58,179.704356
-147.8854,60,179.739473
-144.50525,47,179.775672
-179.56447,131,179.818949
-130.94846,104,179.85899
-114.11977,110,179.905219
-177.75938,40,179.990179
-127.80523,93,180.041768
-160.0523,65,180.08295
-137.24329,54,180.119196
-141.43945,70,180.159329
-146.52014,55,180.20343
-138.18184,34,180.25524
-167.15956,86,180.294584
-139.23227,43,180.340932
-155.05014,160,180.374677
-150.09969,62,180.422286
-152.13326,115,180.492272
-141.11584,58,180.525192
-173.07274,120,180.575472
-142.0621,72,180.616933
-139.62462,64,180.654284
-134.02145,94,180.709778
-131.8228,61,180.747738
-139.32985,146,180.787828
-146.13834,60,180.847152
-180.65868,164,180.899876
-128.51518,101,180.899876
-123.04231,69,180.955482
-139.2787,53,180.955482
-159.49146,93,180.989387
-150.19147,128,181.045952
-139.3009,67,181.109083
-145.72932,90,181.151098
-200.08926,130,181.201553
-133.95508,76,181.23969
-143.9263,54,181.27467
-127.75223,91,181.324993
-136.75046,59,181.40167
-141.73119,54,181.456764
-199.2951,174,181.517165
-127.61455,89,181.552338
-205.38174,163,181.587214
-194.68646,123,181.628502
-146.67178,97,181.657116
-126.58029,85,181.722838
-158.61314,120,181.771041
-130.21617,51,181.805904
-133.2521,68,181.838707
-211.07788,79,181.887909
-144.5114,107,181.918701
-144.39108,91,181.966777
-131.76352,62,182.009822
-147.06726,69,182.076699
-206.17607,131,182.123427
-134.87054,52,182.156314
-169.69688,126,182.235665
-146.02785,124,182.272607
-141.43262,48,182.311657
-145.94266,128,182.361102
-177.80798,131,182.392936
-138.35901,81,182.445598
-135.66026,98,182.483408
-139.28352,55,182.523384
-129.9651,67,182.578868
-147.64206,50,182.618997
-191.99083,156,182.618997
-160.69899,56,182.683232
-159.19418,73,182.683232
-130.3543,55,182.75407
-126.04532,98,182.802329
-122.74963,54,182.841182
-230.88858,146,182.877208
-215.02205,91,182.921737
-118.771774,115,182.955408
-130.29295,114,183.00676
-227.04834,91,183.036397
-138.48553,71,183.081093
-127.379234,53,183.13525
-143.14001,87,183.1947
-135.31781,66,183.241388
-181.96246,79,183.28332
-173.7181,124,183.31928
